League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,
LaLiga ,15/16 ,3 ,Espanyol ,Real Madrid ,0 ,6 ,52% ,48% ,14 ,15 ,3 ,8 ,6 ,5 ,5 ,2 ,5 ,6 ,0 ,4 ,0 ,0 ,2 ,2 ,null ,null ,1 ,0 ,1 ,2 ,9 ,12 ,5 ,3 ,2 ,3 ,490 ,447 ,433 (88%) ,384 (86%) ,34 ,52 ,5 ,10 ,54% ,46% ,7 ,7 ,2 ,5 ,2 ,2 ,3 ,0 ,3 ,0 ,0 ,4 ,1 ,1 ,null ,null ,1 ,0 ,1 ,0 ,4 ,6 ,3 ,1 ,1 ,2 ,243 ,207 ,216 (89%) ,182 (88%) ,21 ,24 ,3 ,4 ,51% ,49% ,7 ,8 ,1 ,3 ,4 ,3 ,2 ,2 ,2 ,6 ,0 ,0 ,1 ,1 ,null ,null ,0 ,0 ,0 ,2 ,5 ,6 ,2 ,2 ,1 ,1 ,247 ,240 ,217 (88%) ,202 (84%) ,13 ,28 ,2 ,6 ,
LaLiga ,15/16 ,3 ,Sporting Gijón ,Valencia ,0 ,1 ,40% ,60% ,15 ,17 ,8 ,3 ,3 ,7 ,4 ,7 ,4 ,6 ,3 ,4 ,0 ,0 ,3 ,3 ,null ,null ,0 ,1 ,null ,null ,12 ,8 ,3 ,9 ,2 ,8 ,382 ,554 ,268 (70%) ,465 (84%) ,53 ,76 ,17 ,26 ,39% ,61% ,3 ,7 ,2 ,0 ,0 ,4 ,1 ,3 ,2 ,2 ,0 ,3 ,1 ,2 ,null ,null ,0 ,0 ,null ,null ,2 ,2 ,1 ,5 ,0 ,2 ,202 ,301 ,145 (72%) ,266 (88%) ,24 ,36 ,8 ,8 ,40% ,60% ,12 ,10 ,6 ,3 ,3 ,3 ,3 ,4 ,2 ,4 ,3 ,1 ,2 ,1 ,null ,null ,0 ,1 ,null ,null ,10 ,6 ,2 ,4 ,2 ,6 ,180 ,253 ,123 (68%) ,199 (79%) ,29 ,40 ,9 ,18 ,
LaLiga ,15/16 ,3 ,Atlético Madrid ,Barcelona ,1 ,2 ,31% ,69% ,11 ,13 ,3 ,5 ,5 ,5 ,3 ,3 ,1 ,10 ,3 ,0 ,0 ,0 ,3 ,1 ,null ,null ,0 ,1 ,0 ,1 ,7 ,9 ,4 ,4 ,2 ,2 ,318 ,708 ,246 (77%) ,623 (88%) ,41 ,61 ,9 ,8 ,29% ,71% ,5 ,6 ,0 ,1 ,3 ,2 ,2 ,3 ,1 ,5 ,1 ,0 ,2 ,1 ,null ,null ,0 ,1 ,0 ,1 ,3 ,5 ,2 ,1 ,1 ,0 ,147 ,350 ,107 (73%) ,298 (85%) ,27 ,29 ,8 ,6 ,32% ,68% ,6 ,7 ,3 ,4 ,2 ,3 ,1 ,0 ,0 ,5 ,2 ,0 ,1 ,0 ,null ,null ,0 ,0 ,0 ,0 ,4 ,4 ,2 ,3 ,1 ,2 ,171 ,358 ,139 (81%) ,325 (91%) ,14 ,32 ,1 ,2 ,
LaLiga ,15/16 ,3 ,Real Betis ,Real Sociedad ,1 ,0 ,39% ,61% ,9 ,14 ,2 ,3 ,6 ,6 ,1 ,5 ,2 ,4 ,2 ,5 ,0 ,0 ,6 ,3 ,1 ,0 ,null ,null ,null ,null ,6 ,10 ,3 ,4 ,3 ,1 ,313 ,474 ,218 (70%) ,377 (80%) ,35 ,54 ,12 ,18 ,53% ,47% ,8 ,4 ,2 ,1 ,5 ,1 ,1 ,2 ,2 ,0 ,1 ,1 ,4 ,2 ,1 ,0 ,null ,null ,null ,null ,6 ,2 ,2 ,2 ,1 ,1 ,209 ,192 ,164 (78%) ,146 (76%) ,19 ,25 ,7 ,7 ,25% ,75% ,1 ,10 ,0 ,2 ,1 ,5 ,0 ,3 ,0 ,4 ,1 ,4 ,2 ,1 ,0 ,0 ,null ,null ,null ,null ,0 ,8 ,1 ,2 ,2 ,0 ,104 ,282 ,54 (52%) ,231 (82%) ,16 ,29 ,5 ,11 ,
LaLiga ,15/16 ,3 ,Granada ,Villarreal ,1 ,3 ,55% ,45% ,13 ,8 ,2 ,5 ,7 ,2 ,4 ,1 ,8 ,6 ,0 ,6 ,0 ,0 ,2 ,4 ,null ,null ,null ,null ,0 ,1 ,6 ,6 ,7 ,2 ,2 ,1 ,378 ,300 ,300 (79%) ,216 (72%) ,60 ,51 ,14 ,6 ,50% ,50% ,2 ,2 ,0 ,0 ,1 ,1 ,1 ,1 ,2 ,3 ,0 ,5 ,1 ,1 ,null ,null ,null ,null ,0 ,0 ,0 ,1 ,2 ,1 ,0 ,0 ,167 ,161 ,121 (72%) ,119 (74%) ,26 ,21 ,5 ,4 ,60% ,40% ,11 ,6 ,2 ,5 ,6 ,1 ,3 ,0 ,6 ,3 ,0 ,1 ,1 ,3 ,null ,null ,null ,null ,0 ,1 ,6 ,5 ,5 ,1 ,2 ,1 ,211 ,139 ,179 (85%) ,97 (70%) ,34 ,30 ,9 ,2 ,
LaLiga ,15/16 ,3 ,Athletic Bilbao ,Getafe ,3 ,1 ,54% ,46% ,14 ,12 ,6 ,4 ,6 ,5 ,2 ,3 ,12 ,5 ,8 ,2 ,0 ,0 ,1 ,3 ,null ,null ,null ,null ,2 ,0 ,10 ,5 ,4 ,7 ,2 ,3 ,437 ,379 ,332 (76%) ,260 (69%) ,71 ,62 ,28 ,18 ,58% ,42% ,5 ,5 ,3 ,2 ,2 ,2 ,0 ,1 ,6 ,3 ,5 ,2 ,0 ,0 ,null ,null ,null ,null ,0 ,0 ,4 ,3 ,1 ,2 ,2 ,1 ,244 ,180 ,190 (78%) ,121 (67%) ,32 ,31 ,14 ,7 ,49% ,51% ,9 ,7 ,3 ,2 ,4 ,3 ,2 ,2 ,6 ,2 ,3 ,0 ,1 ,3 ,null ,null ,null ,null ,2 ,0 ,6 ,2 ,3 ,5 ,0 ,2 ,193 ,199 ,142 (74%) ,139 (70%) ,39 ,31 ,14 ,11 ,
LaLiga ,15/16 ,3 ,Celta Vigo ,Las Palmas ,3 ,3 ,67% ,33% ,25 ,9 ,12 ,4 ,7 ,5 ,6 ,0 ,7 ,2 ,1 ,1 ,0 ,0 ,0 ,3 ,0 ,1 ,null ,null ,0 ,1 ,15 ,6 ,10 ,4 ,2 ,9 ,676 ,331 ,597 (88%) ,243 (73%) ,53 ,63 ,6 ,10 ,60% ,40% ,12 ,5 ,6 ,2 ,3 ,3 ,3 ,0 ,3 ,1 ,0 ,1 ,0 ,0 ,0 ,1 ,null ,null ,0 ,0 ,7 ,2 ,5 ,3 ,1 ,4 ,294 ,198 ,250 (85%) ,151 (76%) ,25 ,38 ,2 ,6 ,74% ,26% ,13 ,4 ,6 ,2 ,4 ,2 ,3 ,0 ,4 ,1 ,1 ,0 ,0 ,3 ,0 ,0 ,null ,null ,0 ,1 ,8 ,4 ,5 ,1 ,1 ,5 ,382 ,133 ,347 (91%) ,92 (69%) ,28 ,25 ,4 ,4 ,
LaLiga ,15/16 ,3 ,Málaga ,Eibar ,0 ,0 ,54% ,46% ,10 ,7 ,4 ,0 ,6 ,5 ,0 ,2 ,7 ,3 ,3 ,2 ,0 ,0 ,2 ,4 ,null ,null ,null ,null ,2 ,0 ,8 ,5 ,2 ,2 ,0 ,4 ,393 ,330 ,294 (75%) ,226 (68%) ,56 ,53 ,22 ,10 ,51% ,49% ,5 ,4 ,3 ,0 ,2 ,2 ,0 ,2 ,4 ,3 ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,1 ,0 ,5 ,4 ,0 ,0 ,0 ,3 ,188 ,178 ,133 (71%) ,126 (71%) ,26 ,27 ,9 ,4 ,57% ,43% ,5 ,3 ,1 ,0 ,4 ,3 ,0 ,0 ,3 ,0 ,2 ,2 ,2 ,4 ,null ,null ,null ,null ,1 ,0 ,3 ,1 ,2 ,2 ,0 ,1 ,205 ,152 ,161 (79%) ,100 (66%) ,30 ,26 ,13 ,6 ,
LaLiga ,15/16 ,3 ,Rayo Vallecano ,Deportivo La Coruña ,1 ,3 ,63% ,37% ,8 ,14 ,2 ,8 ,4 ,4 ,2 ,2 ,5 ,4 ,4 ,5 ,0 ,0 ,2 ,2 ,1 ,0 ,null ,null ,0 ,3 ,4 ,7 ,4 ,7 ,6 ,1 ,550 ,316 ,446 (81%) ,210 (66%) ,41 ,72 ,15 ,27 ,68% ,32% ,5 ,5 ,2 ,4 ,2 ,0 ,1 ,1 ,4 ,0 ,2 ,2 ,1 ,2 ,0 ,0 ,null ,null ,0 ,0 ,4 ,4 ,1 ,1 ,2 ,1 ,303 ,142 ,249 (82%) ,90 (63%) ,19 ,38 ,6 ,19 ,58% ,42% ,3 ,9 ,0 ,4 ,2 ,4 ,1 ,1 ,1 ,4 ,2 ,3 ,1 ,0 ,1 ,0 ,null ,null ,0 ,3 ,0 ,3 ,3 ,6 ,4 ,0 ,247 ,174 ,197 (80%) ,120 (69%) ,22 ,34 ,9 ,8 ,
LaLiga ,15/16 ,4 ,Getafe ,Málaga ,1 ,0 ,38% ,62% ,10 ,13 ,4 ,3 ,5 ,6 ,1 ,4 ,4 ,7 ,0 ,7 ,0 ,0 ,5 ,2 ,null ,null ,null ,null ,2 ,0 ,8 ,3 ,2 ,10 ,3 ,3 ,296 ,451 ,206 (70%) ,354 (78%) ,45 ,48 ,17 ,13 ,42% ,58% ,5 ,4 ,1 ,0 ,3 ,3 ,1 ,1 ,4 ,2 ,0 ,6 ,3 ,2 ,null ,null ,null ,null ,2 ,0 ,4 ,1 ,1 ,3 ,0 ,0 ,150 ,199 ,109 (73%) ,145 (73%) ,17 ,29 ,6 ,10 ,35% ,65% ,5 ,9 ,3 ,3 ,2 ,3 ,0 ,3 ,0 ,5 ,0 ,1 ,2 ,0 ,null ,null ,null ,null ,0 ,0 ,4 ,2 ,1 ,7 ,3 ,3 ,146 ,252 ,97 (66%) ,209 (83%) ,28 ,19 ,11 ,3 ,
LaLiga ,15/16 ,4 ,Real Madrid ,Granada ,1 ,0 ,67% ,33% ,20 ,12 ,10 ,3 ,8 ,5 ,2 ,4 ,10 ,1 ,3 ,1 ,0 ,0 ,1 ,3 ,null ,null ,null ,null ,0 ,1 ,14 ,6 ,6 ,6 ,3 ,9 ,605 ,297 ,533 (88%) ,217 (73%) ,59 ,54 ,6 ,6 ,69% ,31% ,10 ,5 ,6 ,2 ,4 ,3 ,0 ,0 ,5 ,0 ,2 ,1 ,1 ,1 ,null ,null ,null ,null ,0 ,0 ,7 ,3 ,3 ,2 ,2 ,6 ,328 ,149 ,290 (88%) ,108 (72%) ,30 ,20 ,3 ,1 ,65% ,35% ,10 ,7 ,4 ,1 ,4 ,2 ,2 ,4 ,5 ,1 ,1 ,0 ,0 ,2 ,null ,null ,null ,null ,0 ,1 ,7 ,3 ,3 ,4 ,1 ,3 ,277 ,148 ,243 (88%) ,109 (74%) ,29 ,34 ,3 ,5 ,
LaLiga ,15/16 ,4 ,Valencia ,Real Betis ,0 ,0 ,67% ,33% ,22 ,3 ,5 ,1 ,7 ,1 ,10 ,1 ,7 ,1 ,4 ,1 ,0 ,0 ,4 ,3 ,null ,null ,null ,null ,1 ,0 ,12 ,1 ,10 ,2 ,1 ,5 ,531 ,272 ,459 (86%) ,182 (67%) ,48 ,45 ,12 ,13 ,59% ,41% ,5 ,3 ,2 ,1 ,2 ,1 ,1 ,1 ,1 ,1 ,2 ,0 ,0 ,2 ,null ,null ,null ,null ,1 ,0 ,3 ,1 ,2 ,2 ,1 ,2 ,254 ,180 ,213 (84%) ,131 (73%) ,21 ,23 ,5 ,8 ,76% ,24% ,17 ,0 ,3 ,0 ,5 ,0 ,9 ,0 ,6 ,0 ,2 ,1 ,4 ,1 ,null ,null ,null ,null ,0 ,0 ,9 ,0 ,8 ,0 ,0 ,3 ,277 ,92 ,246 (89%) ,51 (55%) ,27 ,22 ,7 ,5 ,
LaLiga ,15/16 ,4 ,Eibar ,Atlético Madrid ,0 ,2 ,41% ,59% ,9 ,14 ,3 ,6 ,3 ,6 ,3 ,2 ,1 ,4 ,0 ,2 ,0 ,0 ,2 ,1 ,null ,null ,null ,null ,2 ,0 ,3 ,10 ,6 ,4 ,4 ,3 ,449 ,634 ,323 (72%) ,524 (83%) ,56 ,61 ,16 ,15 ,38% ,62% ,1 ,9 ,1 ,3 ,0 ,5 ,0 ,1 ,0 ,1 ,0 ,1 ,1 ,0 ,null ,null ,null ,null ,0 ,0 ,0 ,7 ,1 ,2 ,3 ,1 ,228 ,357 ,157 (69%) ,297 (83%) ,19 ,34 ,7 ,9 ,44% ,56% ,8 ,5 ,2 ,3 ,3 ,1 ,3 ,1 ,1 ,3 ,0 ,1 ,1 ,1 ,null ,null ,null ,null ,2 ,0 ,3 ,3 ,5 ,2 ,1 ,2 ,221 ,277 ,166 (75%) ,227 (82%) ,37 ,27 ,9 ,6 ,
LaLiga ,15/16 ,4 ,Real Sociedad ,Espanyol ,2 ,3 ,51% ,49% ,10 ,18 ,3 ,6 ,7 ,4 ,0 ,8 ,7 ,6 ,2 ,3 ,0 ,0 ,2 ,3 ,1 ,0 ,null ,null ,0 ,1 ,6 ,9 ,4 ,9 ,3 ,1 ,397 ,388 ,316 (80%) ,304 (78%) ,59 ,56 ,13 ,18 ,53% ,47% ,4 ,8 ,1 ,2 ,3 ,3 ,0 ,3 ,3 ,1 ,2 ,2 ,1 ,1 ,1 ,0 ,null ,null ,0 ,0 ,3 ,3 ,1 ,5 ,1 ,0 ,213 ,186 ,174 (82%) ,140 (75%) ,34 ,31 ,8 ,12 ,48% ,52% ,6 ,10 ,2 ,4 ,4 ,1 ,0 ,5 ,4 ,5 ,0 ,1 ,1 ,2 ,0 ,0 ,null ,null ,0 ,1 ,3 ,6 ,3 ,4 ,2 ,1 ,184 ,202 ,142 (77%) ,164 (81%) ,25 ,25 ,5 ,6 ,
LaLiga ,15/16 ,4 ,Sevilla ,Celta Vigo ,1 ,2 ,44% ,56% ,13 ,15 ,5 ,5 ,6 ,7 ,2 ,3 ,5 ,5 ,0 ,4 ,0 ,0 ,3 ,6 ,null ,null ,1 ,0 ,null ,null ,11 ,9 ,2 ,6 ,3 ,4 ,362 ,472 ,271 (75%) ,393 (83%) ,62 ,69 ,17 ,13 ,37% ,63% ,2 ,10 ,1 ,3 ,1 ,5 ,0 ,2 ,1 ,2 ,0 ,1 ,1 ,2 ,null ,null ,0 ,0 ,null ,null ,1 ,6 ,1 ,4 ,1 ,1 ,183 ,320 ,139 (76%) ,279 (87%) ,25 ,37 ,4 ,10 ,55% ,45% ,11 ,5 ,4 ,2 ,5 ,2 ,2 ,1 ,4 ,3 ,0 ,3 ,2 ,4 ,null ,null ,1 ,0 ,null ,null ,10 ,3 ,1 ,2 ,2 ,3 ,179 ,152 ,132 (74%) ,114 (75%) ,37 ,32 ,13 ,3 ,
LaLiga ,15/16 ,4 ,Deportivo La Coruña ,Sporting Gijón ,2 ,3 ,62% ,38% ,19 ,4 ,9 ,4 ,5 ,0 ,5 ,0 ,8 ,3 ,1 ,2 ,0 ,0 ,3 ,3 ,null ,null ,1 ,0 ,0 ,2 ,10 ,3 ,9 ,1 ,1 ,7 ,497 ,313 ,394 (79%) ,215 (69%) ,56 ,51 ,11 ,17 ,60% ,40% ,9 ,3 ,3 ,3 ,3 ,0 ,3 ,0 ,5 ,1 ,1 ,2 ,0 ,0 ,null ,null ,0 ,0 ,0 ,2 ,5 ,3 ,4 ,0 ,0 ,1 ,254 ,170 ,198 (78%) ,120 (71%) ,25 ,24 ,6 ,9 ,64% ,36% ,10 ,1 ,6 ,1 ,2 ,0 ,2 ,0 ,3 ,2 ,0 ,0 ,3 ,3 ,null ,null ,1 ,0 ,0 ,0 ,5 ,0 ,5 ,1 ,1 ,6 ,243 ,143 ,196 (81%) ,95 (66%) ,31 ,27 ,5 ,8 ,
LaLiga ,15/16 ,4 ,Villarreal ,Athletic Bilbao ,3 ,1 ,46% ,54% ,14 ,10 ,7 ,2 ,5 ,5 ,2 ,3 ,9 ,4 ,6 ,0 ,0 ,0 ,4 ,4 ,null ,null ,2 ,0 ,2 ,0 ,9 ,6 ,5 ,4 ,1 ,4 ,345 ,406 ,242 (70%) ,288 (71%) ,57 ,69 ,26 ,28 ,47% ,53% ,6 ,2 ,3 ,0 ,3 ,1 ,0 ,1 ,5 ,0 ,5 ,0 ,2 ,1 ,null ,null ,0 ,0 ,0 ,0 ,5 ,1 ,1 ,1 ,0 ,2 ,180 ,204 ,127 (71%) ,136 (67%) ,28 ,31 ,14 ,13 ,44% ,56% ,8 ,8 ,4 ,2 ,2 ,4 ,2 ,2 ,4 ,4 ,1 ,0 ,2 ,3 ,null ,null ,2 ,0 ,2 ,0 ,4 ,5 ,4 ,3 ,1 ,2 ,165 ,202 ,115 (70%) ,152 (75%) ,29 ,38 ,12 ,15 ,
LaLiga ,15/16 ,4 ,Barcelona ,Levante ,4 ,1 ,69% ,31% ,21 ,11 ,8 ,4 ,8 ,4 ,5 ,3 ,4 ,4 ,3 ,6 ,0 ,0 ,0 ,1 ,null ,null ,null ,null ,1 ,1 ,15 ,5 ,6 ,6 ,3 ,3 ,671 ,286 ,601 (90%) ,213 (74%) ,49 ,42 ,10 ,9 ,70% ,30% ,13 ,2 ,3 ,0 ,6 ,2 ,4 ,0 ,3 ,0 ,2 ,3 ,0 ,1 ,null ,null ,null ,null ,1 ,1 ,7 ,1 ,6 ,1 ,0 ,3 ,348 ,149 ,314 (90%) ,109 (73%) ,28 ,26 ,5 ,8 ,69% ,31% ,8 ,9 ,5 ,4 ,2 ,2 ,1 ,3 ,1 ,4 ,1 ,3 ,0 ,0 ,null ,null ,null ,null ,0 ,0 ,8 ,4 ,0 ,5 ,3 ,0 ,323 ,137 ,287 (89%) ,104 (76%) ,21 ,16 ,5 ,1 ,
LaLiga ,15/16 ,4 ,Las Palmas ,Rayo Vallecano ,0 ,1 ,50% ,50% ,8 ,17 ,2 ,6 ,6 ,8 ,0 ,3 ,3 ,5 ,3 ,1 ,0 ,0 ,3 ,5 ,null ,null ,null ,null ,1 ,1 ,5 ,9 ,3 ,8 ,5 ,2 ,389 ,365 ,255 (66%) ,253 (69%) ,70 ,73 ,26 ,29 ,45% ,55% ,6 ,6 ,2 ,2 ,4 ,2 ,0 ,2 ,1 ,2 ,1 ,1 ,1 ,3 ,null ,null ,null ,null ,1 ,0 ,3 ,3 ,3 ,3 ,1 ,2 ,158 ,180 ,103 (65%) ,128 (71%) ,38 ,36 ,12 ,13 ,55% ,45% ,2 ,11 ,0 ,4 ,2 ,6 ,0 ,1 ,2 ,3 ,2 ,0 ,2 ,2 ,null ,null ,null ,null ,0 ,1 ,2 ,6 ,0 ,5 ,4 ,0 ,231 ,185 ,152 (66%) ,125 (68%) ,32 ,37 ,14 ,16 ,
LaLiga ,15/16 ,5 ,Atlético Madrid ,Getafe ,2 ,0 ,54% ,46% ,12 ,6 ,3 ,2 ,6 ,2 ,3 ,2 ,6 ,1 ,4 ,0 ,0 ,0 ,3 ,2 ,null ,null ,null ,null ,null ,null ,4 ,3 ,8 ,3 ,2 ,1 ,492 ,423 ,412 (84%) ,333 (79%) ,66 ,52 ,16 ,7 ,55% ,45% ,5 ,3 ,1 ,2 ,2 ,1 ,2 ,0 ,3 ,0 ,4 ,0 ,2 ,1 ,null ,null ,null ,null ,null ,null ,1 ,2 ,4 ,1 ,2 ,0 ,235 ,192 ,196 (83%) ,152 (79%) ,28 ,21 ,7 ,4 ,53% ,47% ,7 ,3 ,2 ,0 ,4 ,1 ,1 ,2 ,3 ,1 ,0 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,3 ,1 ,4 ,2 ,0 ,1 ,257 ,231 ,216 (84%) ,181 (78%) ,38 ,31 ,9 ,3 ,
LaLiga ,15/16 ,5 ,Espanyol ,Valencia ,1 ,0 ,48% ,52% ,17 ,10 ,5 ,4 ,6 ,4 ,6 ,2 ,7 ,6 ,1 ,0 ,0 ,0 ,5 ,7 ,null ,null ,null ,null ,1 ,1 ,11 ,5 ,6 ,5 ,4 ,4 ,336 ,370 ,258 (77%) ,293 (79%) ,67 ,68 ,10 ,16 ,50% ,50% ,5 ,6 ,3 ,2 ,0 ,3 ,2 ,1 ,3 ,2 ,0 ,0 ,3 ,2 ,null ,null ,null ,null ,0 ,1 ,4 ,2 ,1 ,4 ,2 ,2 ,177 ,180 ,139 (79%) ,145 (81%) ,29 ,36 ,4 ,6 ,46% ,54% ,12 ,4 ,2 ,2 ,6 ,1 ,4 ,1 ,4 ,4 ,1 ,0 ,2 ,5 ,null ,null ,null ,null ,1 ,0 ,7 ,3 ,5 ,1 ,2 ,2 ,159 ,190 ,119 (75%) ,148 (78%) ,38 ,32 ,6 ,10 ,
LaLiga ,15/16 ,5 ,Granada ,Real Sociedad ,0 ,3 ,51% ,49% ,11 ,8 ,1 ,5 ,5 ,2 ,5 ,1 ,4 ,3 ,4 ,2 ,0 ,0 ,5 ,4 ,null ,null ,null ,null ,null ,null ,1 ,7 ,10 ,1 ,2 ,1 ,379 ,376 ,273 (72%) ,263 (70%) ,81 ,76 ,27 ,30 ,50% ,50% ,3 ,2 ,1 ,2 ,1 ,0 ,1 ,0 ,0 ,1 ,2 ,2 ,2 ,1 ,null ,null ,null ,null ,null ,null ,0 ,2 ,3 ,0 ,0 ,1 ,178 ,172 ,126 (71%) ,123 (72%) ,31 ,45 ,7 ,20 ,51% ,49% ,8 ,6 ,0 ,3 ,4 ,2 ,4 ,1 ,4 ,2 ,2 ,0 ,3 ,3 ,null ,null ,null ,null ,null ,null ,1 ,5 ,7 ,1 ,2 ,0 ,201 ,204 ,147 (73%) ,140 (69%) ,50 ,31 ,20 ,10 ,
LaLiga ,15/16 ,5 ,Celta Vigo ,Barcelona ,4 ,1 ,43% ,57% ,18 ,18 ,5 ,7 ,8 ,8 ,5 ,3 ,5 ,10 ,7 ,0 ,0 ,0 ,2 ,2 ,null ,null ,0 ,1 ,5 ,0 ,10 ,15 ,8 ,3 ,6 ,1 ,380 ,484 ,290 (76%) ,386 (80%) ,57 ,63 ,10 ,15 ,48% ,52% ,9 ,5 ,2 ,2 ,4 ,0 ,3 ,3 ,3 ,6 ,3 ,0 ,0 ,1 ,null ,null ,0 ,0 ,2 ,0 ,5 ,4 ,4 ,1 ,2 ,0 ,226 ,244 ,180 (80%) ,199 (82%) ,24 ,26 ,3 ,5 ,39% ,61% ,9 ,13 ,3 ,5 ,4 ,8 ,2 ,0 ,2 ,4 ,4 ,0 ,2 ,1 ,null ,null ,0 ,1 ,3 ,0 ,5 ,11 ,4 ,2 ,4 ,1 ,154 ,240 ,110 (71%) ,187 (78%) ,33 ,37 ,7 ,10 ,
LaLiga ,15/16 ,5 ,Levante ,Eibar ,2 ,2 ,59% ,41% ,12 ,10 ,2 ,4 ,6 ,2 ,4 ,4 ,4 ,7 ,1 ,6 ,0 ,0 ,2 ,5 ,null ,null ,1 ,0 ,null ,null ,7 ,8 ,5 ,2 ,2 ,0 ,455 ,322 ,346 (76%) ,211 (66%) ,67 ,64 ,16 ,23 ,57% ,43% ,6 ,5 ,0 ,3 ,3 ,1 ,3 ,1 ,2 ,4 ,0 ,2 ,0 ,2 ,null ,null ,1 ,0 ,null ,null ,4 ,4 ,2 ,1 ,2 ,0 ,224 ,169 ,172 (77%) ,113 (67%) ,36 ,32 ,10 ,10 ,60% ,40% ,6 ,5 ,2 ,1 ,3 ,1 ,1 ,3 ,2 ,3 ,1 ,4 ,2 ,3 ,null ,null ,0 ,0 ,null ,null ,3 ,4 ,3 ,1 ,0 ,0 ,231 ,153 ,174 (75%) ,98 (64%) ,31 ,32 ,6 ,13 ,
