League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,
LaLiga ,16/17 ,11 ,Villarreal ,Real Betis ,2 ,0 ,49% ,51% ,15 ,7 ,7 ,3 ,3 ,4 ,5 ,0 ,10 ,1 ,2 ,1 ,16 ,12 ,0 ,2 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,8 ,4 ,7 ,3 ,3 ,5 ,457 ,478 ,359 (79%) ,377 (79%) ,55 ,46 ,16 ,10 ,51% ,49% ,7 ,1 ,1 ,0 ,2 ,1 ,4 ,0 ,8 ,0 ,2 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,5 ,1 ,2 ,0 ,0 ,0 ,220 ,221 ,176 (80%) ,168 (76%) ,25 ,23 ,9 ,6 ,47% ,53% ,8 ,6 ,6 ,3 ,1 ,3 ,1 ,0 ,2 ,1 ,0 ,0 ,0 ,2 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,3 ,3 ,5 ,3 ,3 ,5 ,237 ,257 ,183 (77%) ,209 (81%) ,30 ,23 ,7 ,4 ,
LaLiga ,16/17 ,11 ,Sevilla ,Barcelona ,1 ,2 ,47% ,53% ,16 ,14 ,4 ,7 ,7 ,5 ,5 ,2 ,3 ,5 ,1 ,0 ,18 ,12 ,4 ,6 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,13 ,11 ,3 ,3 ,5 ,3 ,449 ,494 ,369 (82%) ,421 (85%) ,50 ,69 ,4 ,4 ,52% ,48% ,9 ,4 ,1 ,2 ,5 ,1 ,3 ,1 ,1 ,2 ,1 ,0 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,8 ,2 ,1 ,2 ,1 ,0 ,257 ,234 ,212 (82%) ,196 (84%) ,29 ,22 ,2 ,0 ,43% ,57% ,7 ,10 ,3 ,5 ,2 ,4 ,2 ,1 ,2 ,3 ,0 ,0 ,3 ,4 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,5 ,9 ,2 ,1 ,4 ,3 ,192 ,260 ,157 (82%) ,225 (87%) ,21 ,47 ,2 ,4 ,
LaLiga ,16/17 ,12 ,Real Betis ,Las Palmas ,2 ,0 ,33% ,67% ,10 ,9 ,3 ,3 ,1 ,5 ,6 ,1 ,4 ,5 ,7 ,3 ,22 ,10 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,4 ,5 ,5 ,3 ,1 ,292 ,595 ,213 (73%) ,501 (84%) ,46 ,60 ,12 ,10 ,41% ,59% ,9 ,6 ,3 ,1 ,0 ,4 ,6 ,1 ,4 ,1 ,4 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,3 ,4 ,3 ,1 ,1 ,171 ,251 ,134 (78%) ,206 (82%) ,22 ,31 ,8 ,7 ,26% ,74% ,1 ,3 ,0 ,2 ,1 ,1 ,0 ,0 ,0 ,4 ,3 ,2 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,1 ,2 ,2 ,0 ,121 ,344 ,79 (65%) ,295 (86%) ,24 ,29 ,4 ,3 ,
LaLiga ,16/17 ,12 ,Deportivo La Coruña ,Sevilla ,2 ,3 ,26% ,74% ,4 ,20 ,3 ,7 ,1 ,4 ,0 ,9 ,3 ,14 ,2 ,2 ,15 ,12 ,3 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,12 ,0 ,8 ,4 ,1 ,216 ,588 ,146 (68%) ,506 (86%) ,51 ,46 ,13 ,8 ,28% ,72% ,3 ,5 ,3 ,2 ,0 ,2 ,0 ,1 ,3 ,4 ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,4 ,0 ,1 ,1 ,1 ,116 ,297 ,79 (68%) ,255 (86%) ,28 ,22 ,10 ,6 ,24% ,76% ,1 ,15 ,0 ,5 ,1 ,2 ,0 ,8 ,0 ,10 ,1 ,2 ,3 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,8 ,0 ,7 ,3 ,0 ,100 ,291 ,67 (67%) ,251 (86%) ,23 ,24 ,3 ,2 ,
LaLiga ,16/17 ,12 ,Barcelona ,Málaga ,0 ,0 ,81% ,19% ,29 ,4 ,8 ,1 ,14 ,3 ,7 ,0 ,14 ,1 ,5 ,1 ,13 ,12 ,0 ,2 ,0 ,2 ,null ,null ,null ,null ,null ,null ,0 ,1 ,18 ,1 ,11 ,3 ,1 ,8 ,729 ,176 ,641 (88%) ,87 (49%) ,55 ,62 ,11 ,21 ,81% ,19% ,13 ,2 ,3 ,1 ,7 ,1 ,3 ,0 ,6 ,0 ,3 ,1 ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,0 ,1 ,7 ,0 ,6 ,2 ,1 ,3 ,389 ,90 ,345 (89%) ,44 (49%) ,26 ,32 ,6 ,10 ,80% ,20% ,16 ,2 ,5 ,0 ,7 ,2 ,4 ,0 ,8 ,1 ,2 ,0 ,0 ,1 ,0 ,2 ,null ,null ,null ,null ,null ,null ,0 ,0 ,11 ,1 ,5 ,1 ,0 ,5 ,340 ,86 ,296 (87%) ,43 (50%) ,29 ,30 ,5 ,11 ,
LaLiga ,16/17 ,12 ,Eibar ,Celta Vigo ,1 ,0 ,41% ,59% ,12 ,6 ,6 ,2 ,3 ,1 ,3 ,3 ,7 ,0 ,1 ,2 ,11 ,13 ,2 ,5 ,0 ,2 ,null ,null ,null ,null ,2 ,0 ,null ,null ,9 ,3 ,3 ,3 ,2 ,5 ,346 ,504 ,233 (67%) ,391 (78%) ,52 ,68 ,17 ,15 ,44% ,56% ,7 ,4 ,2 ,2 ,2 ,0 ,3 ,2 ,3 ,0 ,1 ,1 ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,1 ,0 ,null ,null ,7 ,1 ,0 ,3 ,2 ,1 ,189 ,248 ,131 (69%) ,187 (75%) ,20 ,31 ,8 ,7 ,38% ,62% ,5 ,2 ,4 ,0 ,1 ,1 ,0 ,1 ,4 ,0 ,0 ,1 ,2 ,4 ,0 ,2 ,null ,null ,null ,null ,1 ,0 ,null ,null ,2 ,2 ,3 ,0 ,0 ,4 ,157 ,256 ,102 (65%) ,204 (80%) ,32 ,37 ,9 ,8 ,
LaLiga ,16/17 ,12 ,Atlético Madrid ,Real Madrid ,0 ,3 ,47% ,53% ,16 ,12 ,5 ,7 ,6 ,4 ,5 ,1 ,8 ,6 ,3 ,2 ,21 ,14 ,4 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,2 ,8 ,9 ,8 ,3 ,4 ,5 ,441 ,495 ,371 (84%) ,420 (85%) ,55 ,68 ,9 ,19 ,45% ,55% ,3 ,5 ,0 ,4 ,2 ,0 ,1 ,1 ,2 ,4 ,2 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,2 ,3 ,1 ,2 ,3 ,0 ,222 ,269 ,185 (83%) ,230 (86%) ,26 ,32 ,7 ,6 ,49% ,51% ,13 ,7 ,5 ,3 ,4 ,4 ,4 ,0 ,6 ,2 ,1 ,1 ,3 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,2 ,6 ,6 ,7 ,1 ,1 ,5 ,219 ,226 ,186 (85%) ,190 (84%) ,29 ,36 ,2 ,13 ,
LaLiga ,16/17 ,12 ,Deportivo Alavés ,Espanyol ,0 ,1 ,54% ,46% ,10 ,10 ,4 ,3 ,6 ,4 ,0 ,3 ,2 ,5 ,1 ,1 ,20 ,14 ,5 ,2 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,7 ,5 ,3 ,5 ,2 ,4 ,482 ,398 ,402 (83%) ,307 (77%) ,53 ,51 ,15 ,14 ,54% ,46% ,3 ,5 ,2 ,1 ,1 ,3 ,0 ,1 ,0 ,1 ,0 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,2 ,1 ,1 ,4 ,1 ,2 ,252 ,212 ,212 (84%) ,168 (79%) ,25 ,22 ,7 ,8 ,55% ,45% ,7 ,5 ,2 ,2 ,5 ,1 ,0 ,2 ,2 ,4 ,1 ,0 ,4 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,5 ,4 ,2 ,1 ,1 ,2 ,230 ,186 ,190 (83%) ,139 (75%) ,28 ,29 ,8 ,6 ,
LaLiga ,16/17 ,12 ,Valencia ,Granada ,1 ,1 ,65% ,35% ,15 ,9 ,7 ,5 ,5 ,2 ,3 ,2 ,11 ,2 ,10 ,0 ,7 ,18 ,1 ,5 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,3 ,11 ,3 ,4 ,6 ,4 ,6 ,561 ,311 ,486 (87%) ,227 (73%) ,74 ,54 ,15 ,10 ,64% ,36% ,6 ,6 ,2 ,3 ,2 ,2 ,2 ,1 ,4 ,1 ,4 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,3 ,5 ,3 ,1 ,3 ,2 ,2 ,293 ,161 ,250 (85%) ,116 (72%) ,38 ,30 ,9 ,5 ,66% ,34% ,9 ,3 ,5 ,2 ,3 ,0 ,1 ,1 ,7 ,1 ,6 ,0 ,0 ,4 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,6 ,0 ,3 ,3 ,2 ,4 ,268 ,150 ,236 (88%) ,111 (74%) ,36 ,24 ,6 ,5 ,
LaLiga ,16/17 ,12 ,Sporting Gijón ,Real Sociedad ,1 ,3 ,39% ,61% ,4 ,20 ,1 ,9 ,2 ,6 ,1 ,5 ,3 ,5 ,2 ,4 ,17 ,9 ,2 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,2 ,13 ,2 ,7 ,6 ,0 ,372 ,580 ,275 (74%) ,495 (85%) ,42 ,70 ,10 ,22 ,37% ,63% ,1 ,10 ,1 ,4 ,0 ,4 ,0 ,2 ,0 ,3 ,2 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,0 ,7 ,1 ,3 ,3 ,0 ,182 ,305 ,132 (73%) ,254 (83%) ,15 ,39 ,7 ,13 ,41% ,59% ,3 ,10 ,0 ,5 ,2 ,2 ,1 ,3 ,3 ,2 ,0 ,4 ,1 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,2 ,6 ,1 ,4 ,3 ,0 ,190 ,275 ,143 (75%) ,241 (88%) ,27 ,31 ,3 ,9 ,
LaLiga ,16/17 ,12 ,Athletic Bilbao ,Villarreal ,1 ,0 ,50% ,50% ,12 ,6 ,5 ,2 ,5 ,2 ,2 ,2 ,6 ,5 ,4 ,1 ,13 ,17 ,0 ,2 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,11 ,1 ,1 ,5 ,2 ,4 ,438 ,434 ,338 (77%) ,340 (78%) ,58 ,45 ,16 ,10 ,58% ,42% ,2 ,2 ,0 ,0 ,1 ,1 ,1 ,1 ,4 ,4 ,2 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,1 ,0 ,1 ,2 ,0 ,0 ,233 ,170 ,186 (80%) ,129 (76%) ,28 ,20 ,10 ,1 ,44% ,56% ,10 ,4 ,5 ,2 ,4 ,1 ,1 ,1 ,2 ,1 ,2 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,10 ,1 ,0 ,3 ,2 ,4 ,205 ,264 ,152 (74%) ,211 (80%) ,30 ,25 ,6 ,9 ,
LaLiga ,16/17 ,12 ,Leganés ,Osasuna ,2 ,0 ,54% ,46% ,15 ,5 ,5 ,2 ,5 ,2 ,5 ,1 ,3 ,2 ,6 ,1 ,13 ,17 ,2 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,11 ,2 ,4 ,3 ,2 ,3 ,460 ,372 ,356 (77%) ,252 (68%) ,75 ,72 ,31 ,20 ,53% ,47% ,9 ,3 ,2 ,0 ,4 ,2 ,3 ,1 ,0 ,0 ,4 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,0 ,3 ,3 ,0 ,1 ,233 ,201 ,176 (76%) ,136 (68%) ,36 ,37 ,13 ,9 ,55% ,45% ,6 ,2 ,3 ,2 ,1 ,0 ,2 ,0 ,3 ,2 ,2 ,1 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,2 ,1 ,0 ,2 ,2 ,227 ,171 ,180 (79%) ,116 (68%) ,39 ,35 ,18 ,11 ,
LaLiga ,16/17 ,13 ,Eibar ,Real Betis ,3 ,1 ,62% ,38% ,16 ,7 ,9 ,2 ,5 ,4 ,2 ,1 ,5 ,1 ,3 ,4 ,11 ,7 ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,9 ,2 ,7 ,5 ,1 ,6 ,527 ,326 ,421 (80%) ,202 (62%) ,50 ,50 ,26 ,17 ,70% ,30% ,9 ,1 ,5 ,0 ,2 ,1 ,2 ,0 ,5 ,0 ,1 ,2 ,0 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,0 ,5 ,1 ,0 ,3 ,300 ,132 ,245 (82%) ,71 (54%) ,27 ,20 ,14 ,5 ,53% ,47% ,7 ,6 ,4 ,2 ,3 ,3 ,0 ,1 ,0 ,1 ,2 ,2 ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,2 ,2 ,4 ,1 ,3 ,227 ,194 ,176 (78%) ,131 (68%) ,23 ,30 ,12 ,12 ,
LaLiga ,16/17 ,13 ,Málaga ,Deportivo La Coruña ,4 ,3 ,37% ,63% ,10 ,24 ,4 ,8 ,4 ,9 ,2 ,7 ,2 ,5 ,1 ,3 ,15 ,13 ,3 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,14 ,5 ,10 ,5 ,0 ,320 ,532 ,222 (69%) ,444 (83%) ,46 ,51 ,17 ,13 ,37% ,63% ,5 ,7 ,2 ,2 ,2 ,4 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,4 ,3 ,3 ,1 ,0 ,182 ,295 ,126 (69%) ,246 (83%) ,25 ,23 ,8 ,7 ,37% ,63% ,5 ,17 ,2 ,6 ,2 ,5 ,1 ,6 ,2 ,4 ,1 ,3 ,3 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,10 ,2 ,7 ,4 ,0 ,138 ,237 ,96 (70%) ,198 (84%) ,21 ,28 ,9 ,6 ,
LaLiga ,16/17 ,13 ,Real Madrid ,Sporting Gijón ,2 ,1 ,53% ,47% ,19 ,9 ,7 ,3 ,6 ,3 ,6 ,3 ,5 ,6 ,2 ,0 ,9 ,18 ,1 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,0 ,13 ,4 ,6 ,5 ,2 ,5 ,497 ,429 ,426 (86%) ,361 (84%) ,59 ,33 ,10 ,4 ,57% ,43% ,8 ,7 ,3 ,2 ,2 ,2 ,3 ,3 ,3 ,5 ,2 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,6 ,2 ,2 ,5 ,1 ,1 ,264 ,196 ,229 (87%) ,158 (81%) ,26 ,15 ,6 ,1 ,49% ,51% ,11 ,2 ,4 ,1 ,4 ,1 ,3 ,0 ,2 ,1 ,0 ,0 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,0 ,7 ,2 ,4 ,0 ,1 ,4 ,233 ,233 ,197 (85%) ,203 (87%) ,33 ,18 ,4 ,3 ,
LaLiga ,16/17 ,13 ,Espanyol ,Leganés ,3 ,0 ,49% ,51% ,8 ,8 ,4 ,3 ,1 ,5 ,3 ,0 ,3 ,4 ,1 ,1 ,19 ,16 ,1 ,2 ,null ,null ,null ,null ,null ,null ,0 ,1 ,2 ,0 ,5 ,3 ,3 ,5 ,3 ,1 ,436 ,447 ,333 (76%) ,335 (75%) ,66 ,84 ,10 ,21 ,55% ,45% ,5 ,4 ,1 ,1 ,1 ,3 ,3 ,0 ,3 ,2 ,0 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,0 ,0 ,2 ,2 ,3 ,2 ,1 ,1 ,230 ,184 ,177 (77%) ,127 (69%) ,32 ,46 ,5 ,11 ,43% ,57% ,3 ,4 ,3 ,2 ,0 ,2 ,0 ,0 ,0 ,2 ,1 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,2 ,0 ,3 ,1 ,0 ,3 ,2 ,0 ,206 ,263 ,156 (76%) ,208 (79%) ,34 ,38 ,5 ,10 ,
LaLiga ,16/17 ,13 ,Sevilla ,Valencia ,2 ,1 ,59% ,41% ,6 ,11 ,1 ,5 ,5 ,3 ,0 ,3 ,3 ,6 ,9 ,2 ,19 ,15 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,5 ,4 ,6 ,4 ,0 ,496 ,337 ,384 (77%) ,246 (73%) ,65 ,68 ,19 ,12 ,64% ,36% ,3 ,4 ,0 ,1 ,3 ,1 ,0 ,2 ,1 ,4 ,5 ,2 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,1 ,1 ,3 ,1 ,0 ,264 ,143 ,209 (79%) ,105 (73%) ,34 ,27 ,12 ,8 ,53% ,47% ,3 ,7 ,1 ,4 ,2 ,2 ,0 ,1 ,2 ,2 ,4 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,4 ,3 ,3 ,3 ,0 ,232 ,194 ,175 (75%) ,141 (73%) ,31 ,41 ,7 ,4 ,
LaLiga ,16/17 ,13 ,Villarreal ,Deportivo Alavés ,0 ,2 ,62% ,38% ,24 ,10 ,10 ,7 ,12 ,2 ,2 ,1 ,12 ,1 ,0 ,2 ,11 ,19 ,2 ,3 ,null ,null ,null ,null ,null ,null ,0 ,2 ,0 ,1 ,12 ,8 ,12 ,2 ,5 ,10 ,517 ,324 ,438 (85%) ,241 (74%) ,55 ,54 ,16 ,17 ,58% ,42% ,8 ,8 ,4 ,6 ,4 ,1 ,0 ,1 ,6 ,1 ,0 ,2 ,2 ,0 ,null ,null ,null ,null ,null ,null ,0 ,2 ,0 ,0 ,6 ,6 ,2 ,2 ,4 ,4 ,247 ,178 ,206 (83%) ,133 (75%) ,30 ,22 ,11 ,7 ,66% ,34% ,16 ,2 ,6 ,1 ,8 ,1 ,2 ,0 ,6 ,0 ,0 ,0 ,0 ,3 ,null ,null ,null ,null ,null ,null ,0 ,0 ,0 ,1 ,6 ,2 ,10 ,0 ,1 ,6 ,270 ,146 ,232 (86%) ,108 (74%) ,25 ,32 ,5 ,10 ,
LaLiga ,16/17 ,13 ,Osasuna ,Atlético Madrid ,0 ,3 ,46% ,54% ,11 ,7 ,1 ,5 ,6 ,2 ,4 ,0 ,7 ,4 ,1 ,2 ,9 ,6 ,2 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,9 ,7 ,2 ,0 ,2 ,1 ,435 ,524 ,327 (75%) ,417 (80%) ,49 ,53 ,13 ,23 ,38% ,62% ,4 ,5 ,1 ,4 ,1 ,1 ,2 ,0 ,5 ,3 ,0 ,2 ,2 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,4 ,5 ,0 ,0 ,2 ,1 ,165 ,275 ,110 (67%) ,221 (80%) ,26 ,26 ,9 ,12 ,53% ,47% ,7 ,2 ,0 ,1 ,5 ,1 ,2 ,0 ,2 ,1 ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,5 ,2 ,2 ,0 ,0 ,0 ,270 ,249 ,217 (80%) ,196 (79%) ,23 ,27 ,4 ,11 ,
LaLiga ,16/17 ,13 ,Celta Vigo ,Granada ,3 ,1 ,70% ,30% ,16 ,7 ,6 ,1 ,6 ,4 ,4 ,2 ,5 ,0 ,6 ,2 ,4 ,15 ,0 ,3 ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,1 ,10 ,4 ,6 ,3 ,0 ,3 ,792 ,331 ,693 (88%) ,247 (75%) ,50 ,46 ,6 ,11 ,72% ,28% ,6 ,3 ,3 ,0 ,1 ,1 ,2 ,2 ,0 ,0 ,4 ,0 ,0 ,2 ,null ,null ,null ,null ,null ,null ,0 ,0 ,0 ,0 ,4 ,1 ,2 ,2 ,0 ,1 ,424 ,154 ,376 (89%) ,103 (67%) ,21 ,21 ,3 ,6 ,67% ,33% ,10 ,4 ,3 ,1 ,5 ,3 ,2 ,0 ,5 ,0 ,2 ,2 ,0 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,1 ,6 ,3 ,4 ,1 ,0 ,2 ,368 ,177 ,317 (86%) ,144 (81%) ,29 ,25 ,3 ,5 ,
LaLiga ,16/17 ,13 ,Real Sociedad ,Barcelona ,1 ,1 ,52% ,48% ,18 ,10 ,6 ,2 ,11 ,6 ,1 ,2 ,8 ,6 ,4 ,6 ,16 ,11 ,2 ,4 ,null ,null ,null ,null ,null ,null ,2 ,0 ,null ,null ,12 ,6 ,6 ,4 ,1 ,5 ,458 ,427 ,378 (83%) ,326 (76%) ,46 ,68 ,10 ,10 ,53% ,47% ,9 ,2 ,3 ,0 ,5 ,1 ,1 ,1 ,8 ,2 ,2 ,2 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,7 ,1 ,2 ,1 ,0 ,3 ,223 ,209 ,184 (83%) ,156 (75%) ,30 ,31 ,9 ,6 ,51% ,49% ,9 ,8 ,3 ,2 ,6 ,5 ,0 ,1 ,0 ,4 ,2 ,4 ,2 ,3 ,null ,null ,null ,null ,null ,null ,2 ,0 ,null ,null ,5 ,5 ,4 ,3 ,1 ,2 ,235 ,218 ,194 (83%) ,170 (78%) ,16 ,37 ,1 ,4 ,
LaLiga ,16/17 ,13 ,Las Palmas ,Athletic Bilbao ,3 ,1 ,53% ,47% ,10 ,10 ,4 ,3 ,6 ,6 ,0 ,1 ,5 ,3 ,2 ,2 ,19 ,21 ,3 ,6 ,0 ,1 ,null ,null ,null ,null ,1 ,0 ,2 ,0 ,6 ,7 ,4 ,3 ,1 ,1 ,468 ,394 ,365 (78%) ,290 (74%) ,57 ,63 ,13 ,15 ,67% ,33% ,4 ,2 ,1 ,0 ,3 ,2 ,0 ,0 ,3 ,1 ,1 ,2 ,0 ,2 ,0 ,0 ,null ,null ,null ,null ,0 ,0 ,0 ,0 ,3 ,1 ,1 ,1 ,0 ,0 ,286 ,135 ,234 (82%) ,91 (67%) ,30 ,21 ,7 ,3 ,40% ,60% ,6 ,8 ,3 ,3 ,3 ,4 ,0 ,1 ,2 ,2 ,1 ,0 ,3 ,4 ,0 ,1 ,null ,null ,null ,null ,1 ,0 ,2 ,0 ,3 ,6 ,3 ,2 ,1 ,1 ,182 ,259 ,131 (72%) ,199 (77%) ,27 ,42 ,6 ,12 ,
