League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Counter attack shots Home ,ALL Shots extra Counter attack shots Away ,ALL Shots extra Counter attack goals Home ,ALL Shots extra Counter attack goals Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Passes Long balls Home ,ALL Passes Long balls Away ,ALL Passes Crosses Home ,ALL Passes Crosses Away ,ALL Duels Dribbles Home ,ALL Duels Dribbles Away ,ALL Duels Possession lost Home ,ALL Duels Possession lost Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,ALL Defending Tackles Home ,ALL Defending Tackles Away ,ALL Defending Interceptions Home ,ALL Defending Interceptions Away ,ALL Defending Clearances Home ,ALL Defending Clearances Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Counter attack shots Home ,1ST Shots extra Counter attack shots Away ,1ST Shots extra Counter attack goals Home ,1ST Shots extra Counter attack goals Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Passes Long balls Home ,1ST Passes Long balls Away ,1ST Passes Crosses Home ,1ST Passes Crosses Away ,1ST Duels Dribbles Home ,1ST Duels Dribbles Away ,1ST Duels Possession lost Home ,1ST Duels Possession lost Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,1ST Defending Tackles Home ,1ST Defending Tackles Away ,1ST Defending Interceptions Home ,1ST Defending Interceptions Away ,1ST Defending Clearances Home ,1ST Defending Clearances Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Counter attack shots Home ,2ND Shots extra Counter attack shots Away ,2ND Shots extra Counter attack goals Home ,2ND Shots extra Counter attack goals Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Passes Long balls Home ,2ND Passes Long balls Away ,2ND Passes Crosses Home ,2ND Passes Crosses Away ,2ND Duels Dribbles Home ,2ND Duels Dribbles Away ,2ND Duels Possession lost Home ,2ND Duels Possession lost Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,2ND Defending Tackles Home ,2ND Defending Tackles Away ,2ND Defending Interceptions Home ,2ND Defending Interceptions Away ,2ND Defending Clearances Home ,2ND Defending Clearances Away ,
Premier League ,20/21 ,7 ,Wolverhampton ,Crystal Palace ,2 ,0 ,45% ,55% ,15 ,11 ,5 ,2 ,8 ,3 ,2 ,6 ,7 ,6 ,0 ,2 ,13 ,4 ,0 ,2 ,0 ,1 ,3 ,1 ,2 ,1 ,2 ,0 ,1 ,0 ,null ,null ,null ,null ,9 ,6 ,6 ,5 ,2 ,3 ,446 ,552 ,377 (85%) ,500 (91%) ,47/66 (71%) ,18/31 (58%) ,6/24 (25%) ,3/18 (17%) ,9/12 (75%) ,13/25 (52%) ,108 ,98 ,44 ,42 ,12 ,7 ,19 ,10 ,15 ,8 ,15 ,15 ,48% ,52% ,10 ,3 ,3 ,0 ,5 ,1 ,2 ,2 ,5 ,4 ,0 ,2 ,0 ,1 ,0 ,0 ,2 ,1 ,1 ,1 ,2 ,0 ,0 ,0 ,null ,null ,null ,null ,6 ,2 ,4 ,1 ,0 ,1 ,251 ,274 ,216 (86%) ,241 (88%) ,28/34 (82%) ,9/18 (50%) ,4/14 (29%) ,0/5 (0%) ,5/6 (83%) ,5/11 (45%) ,58 ,56 ,24 ,19 ,7 ,3 ,10 ,5 ,10 ,5 ,5 ,9 ,41% ,59% ,5 ,8 ,2 ,2 ,3 ,2 ,0 ,4 ,2 ,2 ,0 ,0 ,0 ,1 ,0 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,null ,null ,null ,null ,3 ,4 ,2 ,4 ,2 ,2 ,195 ,278 ,161 (83%) ,259 (93%) ,19/32 (59%) ,9/13 (69%) ,2/10 (20%) ,3/13 (23%) ,4/6 (67%) ,8/14 (57%) ,50 ,42 ,20 ,23 ,5 ,4 ,9 ,5 ,5 ,3 ,10 ,6 ,
Premier League ,20/21 ,7 ,Sheffield United ,Manchester City ,0 ,1 ,35% ,65% ,3 ,16 ,1 ,8 ,1 ,4 ,1 ,4 ,2 ,5 ,0 ,2 ,14 ,6 ,null ,null ,null ,null ,1 ,2 ,1 ,2 ,null ,null ,1 ,0 ,null ,null ,null ,null ,2 ,10 ,1 ,6 ,7 ,1 ,375 ,715 ,292 (78%) ,624 (87%) ,17/55 (31%) ,39/68 (57%) ,2/16 (13%) ,5/11 (45%) ,4/10 (40%) ,17/29 (59%) ,126 ,135 ,42 ,59 ,13 ,17 ,19 ,12 ,9 ,5 ,24 ,13 ,30% ,70% ,1 ,10 ,0 ,5 ,0 ,3 ,1 ,2 ,2 ,3 ,0 ,1 ,null ,null ,null ,null ,0 ,1 ,0 ,1 ,null ,null ,0 ,0 ,null ,null ,null ,null ,1 ,7 ,0 ,3 ,4 ,0 ,152 ,355 ,111 (73%) ,308 (87%) ,11/28 (39%) ,24/39 (62%) ,2/10 (20%) ,4/8 (50%) ,2/4 (50%) ,6/9 (67%) ,65 ,64 ,20 ,28 ,9 ,10 ,6 ,5 ,5 ,2 ,13 ,8 ,39% ,61% ,2 ,6 ,1 ,3 ,1 ,1 ,0 ,2 ,0 ,2 ,0 ,1 ,null ,null ,null ,null ,1 ,1 ,1 ,1 ,null ,null ,1 ,0 ,null ,null ,null ,null ,1 ,3 ,1 ,3 ,3 ,1 ,223 ,360 ,181 (81%) ,316 (88%) ,6/27 (22%) ,15/29 (52%) ,0/6 (0%) ,1/3 (33%) ,2/6 (33%) ,11/20 (55%) ,61 ,71 ,22 ,31 ,4 ,7 ,13 ,7 ,4 ,3 ,11 ,5 ,
Premier League ,20/21 ,7 ,Burnley ,Chelsea ,0 ,3 ,36% ,64% ,5 ,14 ,0 ,9 ,4 ,1 ,1 ,4 ,3 ,4 ,1 ,4 ,10 ,15 ,1 ,0 ,null ,null ,1 ,2 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,7 ,4 ,7 ,6 ,0 ,392 ,693 ,294 (75%) ,608 (88%) ,36/75 (48%) ,38/70 (54%) ,0/10 (0%) ,4/16 (25%) ,6/9 (67%) ,8/12 (67%) ,138 ,136 ,41 ,45 ,9 ,14 ,13 ,13 ,8 ,6 ,16 ,13 ,29% ,71% ,1 ,7 ,0 ,4 ,1 ,0 ,0 ,3 ,2 ,2 ,1 ,2 ,0 ,0 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,4 ,0 ,3 ,3 ,0 ,158 ,380 ,107 (68%) ,334 (88%) ,15/39 (38%) ,26/46 (57%) ,0/5 (0%) ,2/11 (18%) ,1/1 (100%) ,6/6 (100%) ,70 ,69 ,13 ,27 ,2 ,10 ,3 ,6 ,6 ,4 ,9 ,4 ,43% ,57% ,4 ,7 ,0 ,5 ,3 ,1 ,1 ,1 ,1 ,2 ,0 ,2 ,1 ,0 ,null ,null ,0 ,2 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,3 ,4 ,4 ,3 ,0 ,234 ,313 ,187 (80%) ,274 (88%) ,21/36 (58%) ,12/24 (50%) ,0/5 (0%) ,2/5 (40%) ,5/8 (63%) ,2/6 (33%) ,68 ,67 ,28 ,18 ,7 ,4 ,10 ,7 ,2 ,2 ,7 ,9 ,
Premier League ,20/21 ,7 ,Liverpool ,West Ham United ,2 ,1 ,72% ,28% ,9 ,4 ,5 ,3 ,3 ,0 ,1 ,1 ,1 ,2 ,1 ,0 ,13 ,14 ,0 ,1 ,null ,null ,2 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,4 ,3 ,0 ,2 ,4 ,827 ,304 ,731 (88%) ,210 (69%) ,16/42 (38%) ,22/62 (35%) ,2/16 (13%) ,3/18 (17%) ,11/18 (61%) ,6/7 (86%) ,147 ,133 ,50 ,56 ,16 ,20 ,10 ,18 ,4 ,11 ,14 ,24 ,75% ,25% ,4 ,1 ,1 ,1 ,2 ,0 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,null ,null ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,1 ,2 ,0 ,0 ,0 ,440 ,141 ,399 (91%) ,92 (65%) ,10/19 (53%) ,11/33 (33%) ,1/10 (10%) ,2/9 (22%) ,1/3 (33%) ,2/3 (67%) ,72 ,66 ,18 ,21 ,8 ,8 ,2 ,6 ,2 ,8 ,7 ,13 ,69% ,31% ,5 ,3 ,4 ,2 ,1 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,1 ,null ,null ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,3 ,1 ,0 ,2 ,4 ,387 ,163 ,332 (86%) ,118 (72%) ,6/23 (26%) ,11/29 (38%) ,1/6 (17%) ,1/9 (11%) ,10/15 (67%) ,4/4 (100%) ,75 ,67 ,32 ,35 ,8 ,12 ,8 ,12 ,2 ,3 ,7 ,11 ,
Premier League ,20/21 ,7 ,Aston Villa ,Southampton ,3 ,4 ,56% ,44% ,19 ,9 ,10 ,4 ,2 ,4 ,7 ,1 ,11 ,1 ,2 ,2 ,12 ,17 ,1 ,2 ,null ,null ,4 ,1 ,2 ,0 ,0 ,1 ,1 ,0 ,null ,null ,null ,null ,14 ,4 ,5 ,5 ,0 ,7 ,367 ,304 ,275 (75%) ,211 (69%) ,36/68 (53%) ,8/47 (17%) ,11/31 (35%) ,2/2 (100%) ,10/17 (59%) ,5/8 (63%) ,159 ,132 ,66 ,52 ,24 ,15 ,15 ,21 ,6 ,8 ,3 ,33 ,45% ,55% ,4 ,6 ,0 ,3 ,0 ,2 ,4 ,1 ,4 ,1 ,2 ,1 ,1 ,1 ,null ,null ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,2 ,3 ,2 ,3 ,0 ,0 ,132 ,166 ,89 (67%) ,124 (75%) ,11/26 (42%) ,5/19 (26%) ,2/9 (22%) ,2/2 (100%) ,5/7 (71%) ,1/2 (50%) ,63 ,57 ,25 ,19 ,9 ,8 ,6 ,4 ,5 ,5 ,2 ,13 ,64% ,36% ,15 ,3 ,10 ,1 ,2 ,2 ,3 ,0 ,7 ,0 ,0 ,1 ,0 ,1 ,null ,null ,4 ,0 ,2 ,0 ,0 ,0 ,1 ,0 ,null ,null ,null ,null ,12 ,1 ,3 ,2 ,0 ,7 ,235 ,138 ,186 (79%) ,87 (63%) ,25/42 (60%) ,3/28 (11%) ,9/22 (41%) ,0/0 (0%) ,5/10 (50%) ,4/6 (67%) ,96 ,75 ,41 ,33 ,15 ,7 ,9 ,17 ,1 ,3 ,1 ,20 ,
Premier League ,20/21 ,7 ,Newcastle United ,Everton ,2 ,1 ,37% ,63% ,11 ,15 ,4 ,4 ,3 ,6 ,4 ,5 ,5 ,4 ,1 ,0 ,9 ,10 ,2 ,4 ,null ,null ,4 ,1 ,2 ,0 ,null ,null ,1 ,0 ,null ,null ,null ,null ,7 ,9 ,4 ,6 ,3 ,2 ,369 ,607 ,285 (77%) ,547 (90%) ,28/68 (41%) ,26/37 (70%) ,5/11 (45%) ,4/27 (15%) ,11/21 (52%) ,5/12 (42%) ,127 ,115 ,40 ,45 ,6 ,10 ,13 ,22 ,5 ,6 ,23 ,12 ,34% ,66% ,4 ,4 ,1 ,1 ,1 ,1 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,1 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,1 ,0 ,null ,null ,null ,null ,3 ,2 ,1 ,2 ,1 ,1 ,183 ,349 ,136 (74%) ,316 (91%) ,7/26 (27%) ,14/20 (70%) ,1/4 (25%) ,0/10 (0%) ,5/11 (45%) ,2/6 (33%) ,70 ,62 ,20 ,20 ,2 ,1 ,8 ,12 ,2 ,4 ,13 ,6 ,41% ,59% ,7 ,11 ,3 ,3 ,2 ,5 ,2 ,3 ,3 ,2 ,1 ,0 ,2 ,3 ,null ,null ,3 ,1 ,1 ,0 ,null ,null ,0 ,0 ,null ,null ,null ,null ,4 ,7 ,3 ,4 ,2 ,1 ,186 ,258 ,149 (80%) ,231 (90%) ,21/42 (50%) ,12/17 (71%) ,4/7 (57%) ,4/17 (24%) ,6/10 (60%) ,3/6 (50%) ,57 ,53 ,20 ,25 ,4 ,9 ,5 ,10 ,3 ,2 ,10 ,6 ,
Premier League ,20/21 ,7 ,Manchester United ,Arsenal ,0 ,1 ,53% ,47% ,8 ,7 ,2 ,2 ,3 ,5 ,3 ,0 ,6 ,3 ,4 ,0 ,12 ,12 ,3 ,3 ,null ,null ,0 ,1 ,null ,null ,0 ,1 ,null ,null ,null ,null ,null ,null ,4 ,3 ,4 ,4 ,1 ,3 ,556 ,495 ,471 (85%) ,422 (85%) ,17/43 (40%) ,14/37 (38%) ,4/18 (22%) ,2/16 (13%) ,6/14 (43%) ,5/11 (45%) ,136 ,122 ,46 ,45 ,18 ,9 ,10 ,20 ,7 ,11 ,12 ,23 ,47% ,53% ,1 ,3 ,1 ,0 ,0 ,3 ,0 ,0 ,1 ,3 ,3 ,0 ,1 ,2 ,null ,null ,0 ,0 ,null ,null ,0 ,1 ,null ,null ,null ,null ,null ,null ,1 ,2 ,0 ,1 ,0 ,1 ,270 ,290 ,230 (85%) ,252 (87%) ,8/20 (40%) ,9/15 (60%) ,0/4 (0%) ,2/13 (15%) ,5/6 (83%) ,4/8 (50%) ,60 ,66 ,23 ,20 ,6 ,5 ,5 ,7 ,5 ,8 ,10 ,5 ,59% ,41% ,7 ,4 ,1 ,2 ,3 ,2 ,3 ,0 ,5 ,0 ,1 ,0 ,2 ,1 ,null ,null ,0 ,1 ,null ,null ,0 ,0 ,null ,null ,null ,null ,null ,null ,3 ,1 ,4 ,3 ,1 ,2 ,286 ,205 ,241 (84%) ,170 (83%) ,9/23 (39%) ,5/22 (23%) ,4/14 (29%) ,0/3 (0%) ,1/8 (13%) ,1/3 (33%) ,76 ,56 ,23 ,25 ,12 ,4 ,5 ,13 ,2 ,3 ,2 ,18 ,
Premier League ,20/21 ,7 ,Tottenham ,Brighton & Hove Albion ,2 ,1 ,43% ,57% ,9 ,6 ,3 ,2 ,6 ,2 ,0 ,2 ,4 ,5 ,0 ,4 ,14 ,13 ,2 ,1 ,null ,null ,3 ,0 ,1 ,0 ,2 ,0 ,null ,null ,null ,null ,null ,null ,5 ,5 ,4 ,1 ,1 ,2 ,387 ,503 ,294 (76%) ,406 (81%) ,24/60 (40%) ,27/58 (47%) ,2/9 (22%) ,4/17 (24%) ,2/6 (33%) ,6/14 (43%) ,144 ,154 ,46 ,44 ,17 ,12 ,16 ,13 ,10 ,7 ,16 ,12 ,51% ,49% ,4 ,2 ,2 ,0 ,2 ,1 ,0 ,1 ,2 ,4 ,0 ,3 ,2 ,1 ,null ,null ,1 ,0 ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,2 ,1 ,2 ,1 ,0 ,1 ,253 ,233 ,202 (80%) ,187 (80%) ,12/31 (39%) ,10/30 (33%) ,0/4 (0%) ,2/11 (18%) ,2/3 (67%) ,3/7 (43%) ,73 ,75 ,21 ,21 ,8 ,7 ,7 ,2 ,5 ,5 ,11 ,7 ,33% ,67% ,5 ,4 ,1 ,2 ,4 ,1 ,0 ,1 ,2 ,1 ,0 ,1 ,0 ,0 ,null ,null ,2 ,0 ,1 ,0 ,2 ,0 ,null ,null ,null ,null ,null ,null ,3 ,4 ,2 ,0 ,1 ,1 ,134 ,270 ,92 (69%) ,219 (81%) ,12/29 (41%) ,17/28 (61%) ,2/5 (40%) ,2/6 (33%) ,0/3 (0%) ,3/7 (43%) ,71 ,79 ,25 ,23 ,9 ,5 ,9 ,11 ,5 ,2 ,5 ,5 ,
Premier League ,20/21 ,7 ,Fulham ,West Bromwich Albion ,2 ,0 ,45% ,55% ,13 ,10 ,6 ,1 ,3 ,4 ,4 ,5 ,5 ,2 ,1 ,4 ,13 ,11 ,3 ,2 ,null ,null ,2 ,0 ,1 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,6 ,6 ,7 ,4 ,1 ,2 ,395 ,468 ,303 (77%) ,370 (79%) ,20/56 (36%) ,20/40 (50%) ,1/16 (6%) ,4/13 (31%) ,24/33 (73%) ,9/16 (56%) ,179 ,157 ,64 ,65 ,15 ,16 ,15 ,28 ,10 ,5 ,13 ,20 ,46% ,54% ,7 ,3 ,4 ,0 ,2 ,2 ,1 ,1 ,2 ,1 ,0 ,3 ,0 ,0 ,null ,null ,1 ,0 ,0 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,2 ,2 ,5 ,1 ,0 ,2 ,205 ,240 ,163 (80%) ,191 (80%) ,13/28 (46%) ,12/25 (48%) ,1/9 (11%) ,1/5 (20%) ,10/14 (71%) ,7/9 (78%) ,80 ,83 ,30 ,31 ,8 ,6 ,8 ,13 ,4 ,3 ,5 ,6 ,45% ,55% ,6 ,7 ,2 ,1 ,1 ,2 ,3 ,4 ,3 ,1 ,1 ,1 ,3 ,2 ,null ,null ,1 ,0 ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,4 ,4 ,2 ,3 ,1 ,0 ,190 ,228 ,140 (74%) ,179 (79%) ,7/28 (25%) ,8/15 (53%) ,0/7 (0%) ,3/8 (38%) ,14/19 (74%) ,2/7 (29%) ,99 ,74 ,34 ,34 ,7 ,10 ,7 ,15 ,6 ,2 ,8 ,14 ,
Premier League ,20/21 ,7 ,Leeds United ,Leicester City ,1 ,4 ,67% ,33% ,11 ,10 ,4 ,8 ,5 ,1 ,2 ,1 ,10 ,3 ,2 ,0 ,9 ,5 ,1 ,1 ,null ,null ,3 ,5 ,3 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,6 ,9 ,5 ,1 ,4 ,3 ,639 ,302 ,541 (85%) ,211 (70%) ,24/45 (53%) ,20/56 (36%) ,2/25 (8%) ,4/12 (33%) ,10/16 (63%) ,9/19 (47%) ,164 ,138 ,51 ,45 ,17 ,7 ,19 ,20 ,7 ,12 ,11 ,26 ,65% ,35% ,3 ,6 ,2 ,5 ,1 ,0 ,0 ,1 ,3 ,2 ,1 ,0 ,0 ,0 ,null ,null ,2 ,2 ,2 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,3 ,6 ,0 ,0 ,3 ,2 ,354 ,183 ,296 (84%) ,131 (72%) ,15/26 (58%) ,12/32 (38%) ,1/11 (9%) ,3/9 (33%) ,4/7 (57%) ,7/14 (50%) ,90 ,77 ,26 ,24 ,10 ,4 ,10 ,10 ,5 ,3 ,8 ,12 ,70% ,30% ,8 ,4 ,2 ,3 ,4 ,1 ,2 ,0 ,7 ,1 ,1 ,0 ,1 ,1 ,null ,null ,1 ,3 ,1 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,3 ,3 ,5 ,1 ,1 ,1 ,285 ,119 ,245 (86%) ,80 (67%) ,9/19 (47%) ,8/24 (33%) ,1/14 (7%) ,1/3 (33%) ,6/9 (67%) ,2/5 (40%) ,74 ,61 ,25 ,21 ,7 ,3 ,9 ,10 ,2 ,9 ,3 ,14 ,
Premier League ,20/21 ,8 ,Brighton & Hove Albion ,Burnley ,0 ,0 ,58% ,42% ,19 ,4 ,3 ,1 ,7 ,3 ,9 ,0 ,5 ,3 ,1 ,1 ,11 ,5 ,1 ,0 ,null ,null ,2 ,0 ,2 ,0 ,0 ,1 ,1 ,0 ,null ,null ,null ,null ,12 ,3 ,7 ,1 ,1 ,3 ,530 ,376 ,437 (82%) ,285 (76%) ,15/47 (32%) ,33/80 (41%) ,11/35 (31%) ,6/16 (38%) ,12/21 (57%) ,5/10 (50%) ,144 ,129 ,39 ,55 ,13 ,25 ,11 ,14 ,9 ,15 ,10 ,31 ,56% ,44% ,12 ,2 ,2 ,1 ,5 ,1 ,5 ,0 ,2 ,1 ,0 ,1 ,0 ,0 ,null ,null ,2 ,0 ,2 ,0 ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,7 ,2 ,5 ,0 ,1 ,2 ,253 ,193 ,211 (83%) ,148 (77%) ,9/28 (32%) ,18/42 (43%) ,7/16 (44%) ,4/10 (40%) ,6/12 (50%) ,2/4 (50%) ,67 ,67 ,21 ,29 ,7 ,13 ,7 ,8 ,6 ,6 ,4 ,10 ,60% ,40% ,7 ,2 ,1 ,0 ,2 ,2 ,4 ,0 ,3 ,2 ,1 ,0 ,1 ,0 ,null ,null ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,null ,null ,null ,null ,5 ,1 ,2 ,1 ,0 ,1 ,277 ,183 ,226 (82%) ,137 (75%) ,6/19 (32%) ,15/38 (39%) ,4/19 (21%) ,2/6 (33%) ,6/9 (67%) ,3/6 (50%) ,77 ,62 ,18 ,26 ,6 ,12 ,4 ,6 ,3 ,9 ,6 ,21 ,
Premier League ,20/21 ,8 ,Southampton ,Newcastle United ,2 ,0 ,60% ,40% ,15 ,4 ,8 ,2 ,2 ,1 ,5 ,1 ,7 ,3 ,4 ,1 ,12 ,11 ,1 ,2 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,null ,null ,null ,null ,9 ,3 ,6 ,1 ,2 ,5 ,561 ,360 ,464 (83%) ,270 (75%) ,15/48 (31%) ,21/59 (36%) ,4/12 (33%) ,4/10 (40%) ,9/13 (69%) ,9/28 (32%) ,146 ,146 ,61 ,41 ,10 ,8 ,32 ,13 ,12 ,10 ,10 ,13 ,63% ,37% ,8 ,2 ,3 ,1 ,2 ,1 ,3 ,0 ,1 ,2 ,2 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,null ,null ,null ,null ,5 ,2 ,3 ,0 ,1 ,2 ,315 ,182 ,263 (83%) ,138 (76%) ,6/24 (25%) ,12/34 (35%) ,1/3 (33%) ,2/5 (40%) ,7/10 (70%) ,5/18 (28%) ,73 ,78 ,35 ,27 ,2 ,5 ,21 ,9 ,9 ,1 ,6 ,3 ,58% ,42% ,7 ,2 ,5 ,1 ,0 ,0 ,2 ,1 ,6 ,1 ,2 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,null ,null ,null ,null ,4 ,1 ,3 ,1 ,1 ,3 ,246 ,178 ,201 (82%) ,132 (74%) ,9/24 (38%) ,9/25 (36%) ,3/9 (33%) ,2/5 (40%) ,2/3 (67%) ,4/10 (40%) ,73 ,68 ,26 ,14 ,8 ,3 ,11 ,4 ,3 ,9 ,4 ,10 ,
Premier League ,20/21 ,8 ,Everton ,Manchester United ,1 ,3 ,54% ,46% ,7 ,13 ,1 ,5 ,5 ,5 ,1 ,3 ,5 ,2 ,3 ,1 ,12 ,19 ,4 ,2 ,null ,null ,0 ,4 ,0 ,2 ,1 ,0 ,0 ,2 ,null ,null ,null ,null ,5 ,7 ,2 ,6 ,2 ,0 ,523 ,453 ,442 (85%) ,369 (81%) ,33/64 (52%) ,17/48 (35%) ,6/29 (21%) ,4/8 (50%) ,12/19 (63%) ,6/13 (46%) ,139 ,131 ,74 ,45 ,19 ,14 ,25 ,13 ,6 ,9 ,10 ,22 ,47% ,53% ,3 ,8 ,1 ,3 ,2 ,3 ,0 ,2 ,1 ,1 ,2 ,1 ,2 ,0 ,null ,null ,0 ,2 ,0 ,1 ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,3 ,4 ,0 ,4 ,1 ,0 ,250 ,288 ,212 (85%) ,243 (84%) ,14/33 (42%) ,6/21 (29%) ,2/10 (20%) ,3/5 (60%) ,3/6 (50%) ,4/7 (57%) ,63 ,66 ,27 ,19 ,11 ,5 ,9 ,5 ,4 ,3 ,6 ,8 ,63% ,37% ,4 ,5 ,0 ,2 ,3 ,2 ,1 ,1 ,4 ,1 ,1 ,0 ,2 ,2 ,null ,null ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,2 ,null ,null ,null ,null ,2 ,3 ,2 ,2 ,1 ,0 ,273 ,165 ,230 (84%) ,126 (76%) ,19/31 (61%) ,11/27 (41%) ,4/19 (21%) ,1/3 (33%) ,9/13 (69%) ,2/6 (33%) ,76 ,65 ,47 ,26 ,8 ,9 ,16 ,8 ,2 ,6 ,4 ,14 ,
