League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Passes Long balls Home ,ALL Passes Long balls Away ,ALL Passes Crosses Home ,ALL Passes Crosses Away ,ALL Duels Dribbles Home ,ALL Duels Dribbles Away ,ALL Duels Possession lost Home ,ALL Duels Possession lost Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,ALL Defending Tackles Home ,ALL Defending Tackles Away ,ALL Defending Interceptions Home ,ALL Defending Interceptions Away ,ALL Defending Clearances Home ,ALL Defending Clearances Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Passes Long balls Home ,1ST Passes Long balls Away ,1ST Passes Crosses Home ,1ST Passes Crosses Away ,1ST Duels Dribbles Home ,1ST Duels Dribbles Away ,1ST Duels Possession lost Home ,1ST Duels Possession lost Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,1ST Defending Tackles Home ,1ST Defending Tackles Away ,1ST Defending Interceptions Home ,1ST Defending Interceptions Away ,1ST Defending Clearances Home ,1ST Defending Clearances Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Passes Long balls Home ,2ND Passes Long balls Away ,2ND Passes Crosses Home ,2ND Passes Crosses Away ,2ND Duels Dribbles Home ,2ND Duels Dribbles Away ,2ND Duels Possession lost Home ,2ND Duels Possession lost Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,2ND Defending Tackles Home ,2ND Defending Tackles Away ,2ND Defending Interceptions Home ,2ND Defending Interceptions Away ,2ND Defending Clearances Home ,2ND Defending Clearances Away ,
Premier League ,19/20 ,8 ,Southampton ,Chelsea ,1 ,4 ,43% ,57% ,10 ,13 ,3 ,7 ,6 ,4 ,1 ,2 ,3 ,4 ,1 ,0 ,8 ,15 ,0 ,1 ,null ,null ,2 ,4 ,1 ,2 ,null ,null ,0 ,3 ,6 ,7 ,4 ,6 ,3 ,1 ,400 ,528 ,275 (69%) ,395 (75%) ,17/73 (23%) ,24/64 (38%) ,1/11 (9%) ,2/9 (22%) ,11/22 (50%) ,3/15 (20%) ,177 ,180 ,64 ,51 ,17 ,22 ,23 ,19 ,9 ,14 ,12 ,19 ,44% ,56% ,6 ,7 ,2 ,4 ,3 ,3 ,1 ,0 ,3 ,0 ,0 ,0 ,0 ,1 ,null ,null ,2 ,2 ,1 ,1 ,null ,null ,0 ,2 ,4 ,3 ,2 ,4 ,1 ,0 ,221 ,272 ,158 (71%) ,216 (79%) ,12/38 (32%) ,14/30 (47%) ,0/5 (0%) ,1/4 (25%) ,5/7 (71%) ,1/8 (13%) ,81 ,80 ,31 ,21 ,8 ,13 ,12 ,3 ,3 ,6 ,5 ,11 ,41% ,59% ,4 ,6 ,1 ,3 ,3 ,1 ,0 ,2 ,0 ,4 ,1 ,0 ,0 ,0 ,null ,null ,0 ,2 ,0 ,1 ,null ,null ,0 ,1 ,2 ,4 ,2 ,2 ,2 ,1 ,179 ,256 ,117 (65%) ,179 (70%) ,5/35 (14%) ,10/34 (29%) ,1/6 (17%) ,1/5 (20%) ,6/15 (40%) ,2/7 (29%) ,96 ,100 ,33 ,30 ,9 ,9 ,11 ,16 ,6 ,8 ,7 ,8 ,
Premier League ,19/20 ,8 ,Newcastle United ,Manchester United ,1 ,0 ,31% ,69% ,12 ,12 ,2 ,3 ,5 ,5 ,5 ,4 ,4 ,6 ,1 ,2 ,12 ,10 ,3 ,3 ,null ,null ,1 ,1 ,1 ,1 ,1 ,0 ,1 ,0 ,4 ,7 ,8 ,5 ,3 ,1 ,281 ,594 ,204 (73%) ,512 (86%) ,29/65 (45%) ,27/51 (53%) ,3/9 (33%) ,5/25 (20%) ,11/17 (65%) ,3/10 (30%) ,124 ,133 ,53 ,41 ,23 ,18 ,12 ,11 ,14 ,8 ,17 ,7 ,33% ,67% ,8 ,3 ,0 ,1 ,3 ,1 ,5 ,1 ,4 ,2 ,1 ,2 ,1 ,2 ,null ,null ,1 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,3 ,1 ,5 ,2 ,1 ,0 ,162 ,325 ,122 (75%) ,280 (86%) ,15/32 (47%) ,15/28 (54%) ,2/7 (29%) ,1/7 (14%) ,7/10 (70%) ,2/7 (29%) ,63 ,69 ,27 ,21 ,10 ,7 ,7 ,5 ,7 ,7 ,6 ,3 ,29% ,71% ,4 ,9 ,2 ,2 ,2 ,4 ,0 ,3 ,0 ,4 ,0 ,0 ,2 ,1 ,null ,null ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,6 ,3 ,3 ,2 ,1 ,119 ,269 ,82 (69%) ,232 (86%) ,14/33 (42%) ,12/23 (52%) ,1/2 (50%) ,4/18 (22%) ,4/7 (57%) ,1/3 (33%) ,61 ,64 ,26 ,20 ,13 ,11 ,5 ,6 ,7 ,1 ,11 ,4 ,
Premier League ,19/20 ,9 ,Everton ,West Ham United ,2 ,0 ,51% ,49% ,19 ,8 ,10 ,4 ,5 ,3 ,4 ,1 ,11 ,2 ,9 ,4 ,15 ,15 ,2 ,2 ,null ,null ,3 ,0 ,2 ,0 ,2 ,0 ,null ,null ,12 ,5 ,7 ,3 ,4 ,9 ,390 ,384 ,290 (74%) ,264 (69%) ,34/63 (54%) ,20/65 (31%) ,5/24 (21%) ,3/5 (60%) ,9/19 (47%) ,12/17 (71%) ,158 ,178 ,71 ,62 ,25 ,22 ,24 ,13 ,12 ,8 ,9 ,26 ,52% ,48% ,11 ,2 ,5 ,1 ,2 ,1 ,4 ,0 ,6 ,0 ,3 ,1 ,1 ,0 ,null ,null ,2 ,0 ,1 ,0 ,1 ,0 ,null ,null ,8 ,1 ,3 ,1 ,1 ,4 ,225 ,214 ,172 (76%) ,150 (70%) ,18/30 (60%) ,8/29 (28%) ,2/13 (15%) ,0/1 (0%) ,4/10 (40%) ,9/12 (75%) ,85 ,97 ,39 ,36 ,14 ,11 ,15 ,8 ,8 ,3 ,3 ,17 ,50% ,50% ,8 ,6 ,5 ,3 ,3 ,2 ,0 ,1 ,5 ,2 ,6 ,3 ,1 ,2 ,null ,null ,1 ,0 ,1 ,0 ,1 ,0 ,null ,null ,4 ,4 ,4 ,2 ,3 ,5 ,165 ,170 ,118 (72%) ,114 (67%) ,16/33 (48%) ,12/36 (33%) ,3/11 (27%) ,3/4 (75%) ,5/9 (56%) ,3/5 (60%) ,73 ,81 ,32 ,26 ,11 ,11 ,9 ,5 ,4 ,5 ,6 ,9 ,
Premier League ,19/20 ,9 ,Aston Villa ,Brighton & Hove Albion ,2 ,1 ,48% ,52% ,24 ,20 ,8 ,5 ,8 ,8 ,8 ,7 ,7 ,5 ,1 ,0 ,9 ,17 ,1 ,4 ,0 ,1 ,4 ,1 ,3 ,1 ,null ,null ,1 ,0 ,16 ,11 ,8 ,9 ,4 ,6 ,441 ,475 ,371 (84%) ,398 (84%) ,18/44 (41%) ,21/47 (45%) ,7/31 (23%) ,5/17 (29%) ,20/25 (80%) ,8/10 (80%) ,119 ,107 ,51 ,44 ,9 ,17 ,6 ,11 ,11 ,10 ,16 ,28 ,42% ,58% ,9 ,11 ,5 ,4 ,2 ,4 ,2 ,3 ,5 ,5 ,0 ,0 ,1 ,2 ,0 ,1 ,2 ,0 ,1 ,0 ,null ,null ,1 ,0 ,7 ,7 ,2 ,4 ,3 ,4 ,173 ,241 ,134 (77%) ,199 (83%) ,8/27 (30%) ,9/22 (41%) ,3/17 (18%) ,5/16 (31%) ,4/7 (57%) ,2/3 (67%) ,66 ,61 ,22 ,26 ,8 ,13 ,1 ,6 ,7 ,3 ,12 ,14 ,54% ,46% ,15 ,9 ,3 ,1 ,6 ,4 ,6 ,4 ,2 ,0 ,1 ,0 ,0 ,2 ,0 ,0 ,2 ,1 ,2 ,1 ,null ,null ,0 ,0 ,9 ,4 ,6 ,5 ,1 ,2 ,268 ,234 ,237 (88%) ,199 (85%) ,10/17 (59%) ,12/25 (48%) ,4/14 (29%) ,0/1 (0%) ,16/18 (89%) ,6/7 (86%) ,53 ,46 ,29 ,18 ,1 ,4 ,5 ,5 ,4 ,7 ,4 ,14 ,
Premier League ,19/20 ,9 ,Bournemouth ,Norwich City ,0 ,0 ,47% ,53% ,11 ,10 ,2 ,1 ,6 ,6 ,3 ,3 ,6 ,7 ,2 ,2 ,8 ,11 ,1 ,3 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,5 ,3 ,6 ,7 ,1 ,2 ,407 ,469 ,326 (80%) ,378 (81%) ,33/52 (63%) ,34/67 (51%) ,6/33 (18%) ,3/14 (21%) ,8/14 (57%) ,10/18 (56%) ,149 ,136 ,53 ,56 ,18 ,25 ,16 ,14 ,10 ,9 ,23 ,33 ,48% ,52% ,5 ,1 ,1 ,0 ,3 ,0 ,1 ,1 ,4 ,3 ,1 ,2 ,0 ,1 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,2 ,1 ,3 ,0 ,0 ,1 ,223 ,251 ,180 (81%) ,203 (81%) ,20/29 (69%) ,12/31 (39%) ,4/20 (20%) ,1/6 (17%) ,5/10 (50%) ,4/8 (50%) ,82 ,72 ,23 ,27 ,5 ,11 ,9 ,8 ,5 ,6 ,6 ,17 ,46% ,54% ,6 ,9 ,1 ,1 ,3 ,6 ,2 ,2 ,2 ,4 ,1 ,0 ,1 ,2 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,3 ,2 ,3 ,7 ,1 ,1 ,184 ,218 ,146 (79%) ,175 (80%) ,13/23 (57%) ,22/36 (61%) ,2/13 (15%) ,2/8 (25%) ,3/4 (75%) ,6/10 (60%) ,67 ,64 ,30 ,29 ,13 ,14 ,7 ,6 ,5 ,3 ,17 ,16 ,
Premier League ,19/20 ,9 ,Chelsea ,Newcastle United ,1 ,0 ,71% ,29% ,16 ,5 ,8 ,0 ,4 ,4 ,4 ,1 ,11 ,0 ,1 ,1 ,9 ,12 ,2 ,1 ,null ,null ,4 ,1 ,4 ,1 ,1 ,0 ,null ,null ,15 ,3 ,1 ,2 ,0 ,6 ,634 ,258 ,552 (87%) ,172 (67%) ,29/46 (63%) ,18/53 (34%) ,5/27 (19%) ,5/10 (50%) ,14/18 (78%) ,7/20 (35%) ,143 ,144 ,71 ,45 ,23 ,18 ,23 ,12 ,8 ,6 ,16 ,31 ,69% ,31% ,5 ,3 ,2 ,0 ,2 ,2 ,1 ,1 ,3 ,0 ,1 ,1 ,2 ,1 ,null ,null ,1 ,0 ,1 ,0 ,0 ,0 ,null ,null ,4 ,1 ,1 ,2 ,0 ,2 ,328 ,141 ,290 (88%) ,95 (67%) ,18/30 (60%) ,7/26 (27%) ,2/11 (18%) ,3/5 (60%) ,4/8 (50%) ,4/14 (29%) ,69 ,72 ,30 ,28 ,9 ,9 ,14 ,9 ,4 ,4 ,6 ,12 ,72% ,28% ,11 ,2 ,6 ,0 ,2 ,2 ,3 ,0 ,8 ,0 ,0 ,0 ,0 ,0 ,null ,null ,3 ,1 ,3 ,1 ,1 ,0 ,null ,null ,11 ,2 ,0 ,0 ,0 ,4 ,306 ,117 ,262 (86%) ,77 (66%) ,11/16 (69%) ,11/27 (41%) ,3/16 (19%) ,2/5 (40%) ,10/10 (100%) ,3/6 (50%) ,74 ,72 ,41 ,17 ,14 ,9 ,9 ,3 ,4 ,2 ,10 ,19 ,
Premier League ,19/20 ,9 ,Leicester City ,Burnley ,2 ,1 ,64% ,36% ,19 ,13 ,3 ,4 ,9 ,3 ,7 ,6 ,9 ,4 ,2 ,3 ,4 ,10 ,0 ,3 ,null ,null ,0 ,3 ,0 ,3 ,null ,null ,null ,null ,10 ,8 ,9 ,5 ,3 ,1 ,556 ,303 ,466 (84%) ,218 (72%) ,22/45 (49%) ,17/44 (39%) ,6/22 (27%) ,4/19 (21%) ,7/16 (44%) ,5/14 (36%) ,133 ,140 ,61 ,48 ,23 ,24 ,22 ,15 ,11 ,13 ,20 ,22 ,74% ,26% ,8 ,8 ,2 ,2 ,5 ,1 ,1 ,5 ,6 ,3 ,0 ,1 ,0 ,1 ,null ,null ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,6 ,4 ,2 ,4 ,1 ,1 ,329 ,110 ,285 (87%) ,74 (67%) ,10/20 (50%) ,6/18 (33%) ,4/15 (27%) ,1/7 (14%) ,4/8 (50%) ,2/4 (50%) ,70 ,62 ,30 ,22 ,14 ,12 ,9 ,7 ,6 ,5 ,7 ,16 ,53% ,47% ,11 ,5 ,1 ,2 ,4 ,2 ,6 ,1 ,3 ,1 ,2 ,2 ,0 ,2 ,null ,null ,0 ,2 ,0 ,2 ,null ,null ,null ,null ,4 ,4 ,7 ,1 ,2 ,0 ,227 ,193 ,181 (80%) ,144 (75%) ,12/25 (48%) ,11/26 (42%) ,2/7 (29%) ,3/12 (25%) ,3/8 (38%) ,3/10 (30%) ,63 ,78 ,31 ,26 ,9 ,12 ,13 ,8 ,5 ,8 ,13 ,6 ,
Premier League ,19/20 ,9 ,Tottenham ,Watford ,1 ,1 ,69% ,31% ,12 ,7 ,2 ,2 ,3 ,2 ,7 ,3 ,11 ,2 ,5 ,1 ,5 ,9 ,4 ,3 ,null ,null ,1 ,1 ,null ,null ,1 ,0 ,0 ,1 ,7 ,4 ,5 ,3 ,1 ,1 ,686 ,313 ,592 (86%) ,206 (66%) ,20/43 (47%) ,17/77 (22%) ,7/40 (18%) ,2/5 (40%) ,12/19 (63%) ,14/16 (88%) ,184 ,135 ,47 ,57 ,16 ,18 ,11 ,20 ,11 ,14 ,6 ,52 ,70% ,30% ,4 ,2 ,1 ,1 ,2 ,0 ,1 ,1 ,1 ,1 ,2 ,0 ,1 ,0 ,null ,null ,0 ,1 ,null ,null ,0 ,0 ,0 ,0 ,2 ,1 ,2 ,1 ,0 ,1 ,404 ,177 ,346 (86%) ,120 (68%) ,12/26 (46%) ,14/45 (31%) ,5/16 (31%) ,2/3 (67%) ,7/9 (78%) ,4/4 (100%) ,89 ,68 ,25 ,21 ,11 ,10 ,3 ,5 ,4 ,7 ,3 ,22 ,68% ,32% ,8 ,5 ,1 ,1 ,1 ,2 ,6 ,2 ,10 ,1 ,3 ,1 ,3 ,3 ,null ,null ,1 ,0 ,null ,null ,1 ,0 ,0 ,1 ,5 ,3 ,3 ,2 ,1 ,0 ,282 ,136 ,246 (87%) ,86 (63%) ,8/17 (47%) ,3/32 (9%) ,2/24 (8%) ,0/2 (0%) ,5/10 (50%) ,10/12 (83%) ,95 ,67 ,22 ,36 ,5 ,8 ,8 ,15 ,7 ,7 ,3 ,30 ,
Premier League ,19/20 ,9 ,Wolverhampton ,Southampton ,1 ,1 ,57% ,43% ,4 ,14 ,1 ,5 ,3 ,5 ,0 ,4 ,1 ,3 ,1 ,2 ,10 ,17 ,3 ,2 ,null ,null ,1 ,1 ,null ,null ,null ,null ,0 ,1 ,2 ,12 ,2 ,2 ,4 ,0 ,511 ,385 ,399 (78%) ,288 (75%) ,26/62 (42%) ,12/58 (21%) ,0/14 (0%) ,3/9 (33%) ,13/17 (76%) ,9/15 (60%) ,160 ,143 ,62 ,45 ,24 ,19 ,11 ,9 ,10 ,13 ,10 ,19 ,55% ,45% ,2 ,8 ,0 ,1 ,2 ,4 ,0 ,3 ,0 ,1 ,1 ,1 ,2 ,1 ,null ,null ,0 ,0 ,null ,null ,null ,null ,0 ,0 ,1 ,7 ,1 ,1 ,1 ,0 ,250 ,197 ,195 (78%) ,145 (74%) ,14/35 (40%) ,5/33 (15%) ,0/6 (0%) ,2/5 (40%) ,4/5 (80%) ,3/7 (43%) ,80 ,79 ,29 ,20 ,13 ,9 ,6 ,4 ,5 ,7 ,6 ,7 ,58% ,42% ,2 ,6 ,1 ,4 ,1 ,1 ,0 ,1 ,1 ,2 ,0 ,1 ,1 ,1 ,null ,null ,1 ,1 ,null ,null ,null ,null ,0 ,1 ,1 ,5 ,1 ,1 ,3 ,0 ,261 ,188 ,204 (78%) ,143 (76%) ,12/27 (44%) ,7/25 (28%) ,0/8 (0%) ,1/4 (25%) ,9/12 (75%) ,6/8 (75%) ,80 ,64 ,33 ,25 ,11 ,10 ,5 ,5 ,5 ,6 ,4 ,12 ,
Premier League ,19/20 ,9 ,Crystal Palace ,Manchester City ,0 ,2 ,28% ,72% ,7 ,21 ,2 ,10 ,3 ,8 ,2 ,3 ,1 ,8 ,3 ,2 ,8 ,10 ,1 ,1 ,null ,null ,1 ,7 ,1 ,5 ,1 ,2 ,0 ,3 ,5 ,17 ,2 ,4 ,9 ,2 ,276 ,682 ,207 (75%) ,595 (87%) ,21/57 (37%) ,38/57 (67%) ,1/8 (13%) ,8/29 (28%) ,11/13 (85%) ,16/22 (73%) ,115 ,136 ,47 ,56 ,13 ,21 ,13 ,11 ,22 ,6 ,26 ,13 ,25% ,75% ,2 ,11 ,0 ,7 ,1 ,3 ,1 ,1 ,0 ,4 ,2 ,1 ,1 ,0 ,null ,null ,0 ,3 ,0 ,1 ,0 ,0 ,0 ,2 ,1 ,8 ,1 ,3 ,5 ,0 ,116 ,324 ,84 (72%) ,284 (88%) ,9/27 (33%) ,17/24 (71%) ,0/0 (0%) ,6/21 (29%) ,4/5 (80%) ,5/6 (83%) ,50 ,66 ,17 ,23 ,5 ,7 ,3 ,6 ,14 ,1 ,17 ,0 ,31% ,69% ,5 ,10 ,2 ,3 ,2 ,5 ,1 ,2 ,1 ,4 ,1 ,1 ,0 ,1 ,null ,null ,1 ,4 ,1 ,4 ,1 ,2 ,0 ,1 ,4 ,9 ,1 ,1 ,4 ,2 ,160 ,358 ,123 (77%) ,311 (87%) ,12/30 (40%) ,21/33 (64%) ,1/8 (13%) ,2/8 (25%) ,7/8 (88%) ,11/16 (69%) ,65 ,70 ,30 ,33 ,8 ,14 ,10 ,5 ,8 ,5 ,9 ,13 ,
Premier League ,19/20 ,9 ,Manchester United ,Liverpool ,1 ,1 ,32% ,68% ,7 ,10 ,2 ,4 ,4 ,4 ,1 ,2 ,3 ,1 ,4 ,1 ,6 ,14 ,0 ,1 ,null ,null ,1 ,2 ,0 ,1 ,null ,null ,2 ,1 ,3 ,6 ,4 ,4 ,3 ,1 ,299 ,652 ,199 (67%) ,547 (84%) ,16/62 (26%) ,22/49 (45%) ,2/15 (13%) ,5/25 (20%) ,8/16 (50%) ,5/9 (56%) ,163 ,164 ,41 ,54 ,10 ,26 ,10 ,18 ,11 ,10 ,29 ,17 ,43% ,57% ,4 ,4 ,2 ,2 ,1 ,2 ,1 ,0 ,2 ,0 ,2 ,1 ,0 ,0 ,null ,null ,1 ,1 ,0 ,1 ,null ,null ,2 ,1 ,1 ,3 ,3 ,1 ,2 ,1 ,177 ,244 ,127 (72%) ,200 (82%) ,11/33 (33%) ,10/25 (40%) ,2/13 (15%) ,1/7 (14%) ,5/9 (56%) ,4/5 (80%) ,90 ,72 ,21 ,29 ,3 ,10 ,4 ,13 ,3 ,6 ,8 ,13 ,22% ,78% ,3 ,6 ,0 ,2 ,3 ,2 ,0 ,2 ,1 ,1 ,2 ,0 ,0 ,1 ,null ,null ,0 ,1 ,0 ,0 ,null ,null ,0 ,0 ,2 ,3 ,1 ,3 ,1 ,0 ,122 ,408 ,72 (59%) ,347 (85%) ,5/29 (17%) ,12/24 (50%) ,0/2 (0%) ,4/18 (22%) ,3/7 (43%) ,1/4 (25%) ,73 ,92 ,20 ,25 ,7 ,16 ,6 ,5 ,8 ,4 ,21 ,4 ,
Premier League ,19/20 ,9 ,Sheffield United ,Arsenal ,1 ,0 ,31% ,69% ,8 ,9 ,2 ,3 ,5 ,4 ,1 ,2 ,7 ,12 ,1 ,1 ,10 ,12 ,4 ,4 ,null ,null ,1 ,1 ,0 ,1 ,null ,null ,0 ,2 ,5 ,5 ,3 ,4 ,3 ,1 ,287 ,633 ,205 (71%) ,548 (87%) ,24/62 (39%) ,44/68 (65%) ,5/19 (26%) ,6/30 (20%) ,3/6 (50%) ,20/29 (69%) ,136 ,150 ,62 ,59 ,28 ,15 ,21 ,17 ,13 ,5 ,25 ,12 ,39% ,61% ,2 ,4 ,1 ,1 ,1 ,2 ,0 ,1 ,6 ,6 ,0 ,0 ,2 ,1 ,null ,null ,1 ,1 ,0 ,1 ,null ,null ,0 ,2 ,2 ,2 ,0 ,2 ,1 ,0 ,173 ,271 ,130 (75%) ,226 (83%) ,16/30 (53%) ,15/32 (47%) ,2/15 (13%) ,4/13 (31%) ,2/5 (40%) ,7/11 (64%) ,82 ,74 ,33 ,31 ,16 ,10 ,9 ,13 ,8 ,2 ,6 ,11 ,23% ,77% ,6 ,5 ,1 ,2 ,4 ,2 ,1 ,1 ,1 ,6 ,1 ,1 ,2 ,3 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,0 ,0 ,3 ,3 ,3 ,2 ,2 ,1 ,114 ,362 ,75 (66%) ,322 (89%) ,8/32 (25%) ,29/36 (81%) ,3/4 (75%) ,2/17 (12%) ,1/1 (100%) ,13/18 (72%) ,54 ,76 ,29 ,28 ,12 ,5 ,12 ,4 ,5 ,3 ,19 ,1 ,
Premier League ,19/20 ,10 ,Southampton ,Leicester City ,0 ,9 ,27% ,73% ,6 ,25 ,3 ,15 ,2 ,5 ,1 ,5 ,2 ,7 ,1 ,0 ,3 ,12 ,null ,null ,1 ,0 ,0 ,8 ,0 ,2 ,null ,null ,1 ,1 ,3 ,16 ,3 ,9 ,6 ,3 ,272 ,709 ,173 (64%) ,611 (86%) ,16/59 (27%) ,29/48 (60%) ,1/7 (14%) ,6/26 (23%) ,19/26 (73%) ,24/38 (63%) ,160 ,154 ,60 ,63 ,10 ,10 ,20 ,26 ,17 ,5 ,18 ,8 ,26% ,74% ,2 ,15 ,1 ,8 ,1 ,3 ,0 ,4 ,0 ,2 ,0 ,0 ,null ,null ,1 ,0 ,0 ,4 ,0 ,1 ,null ,null ,0 ,1 ,1 ,9 ,1 ,6 ,3 ,1 ,138 ,382 ,88 (64%) ,324 (85%) ,8/31 (26%) ,17/27 (63%) ,0/2 (0%) ,1/8 (13%) ,11/15 (73%) ,16/26 (62%) ,83 ,86 ,32 ,38 ,5 ,4 ,12 ,17 ,9 ,2 ,6 ,4 ,28% ,72% ,4 ,10 ,2 ,7 ,1 ,2 ,1 ,1 ,2 ,5 ,1 ,0 ,null ,null ,0 ,0 ,0 ,4 ,0 ,1 ,null ,null ,1 ,0 ,2 ,7 ,2 ,3 ,3 ,2 ,134 ,327 ,85 (63%) ,287 (88%) ,8/28 (29%) ,12/21 (57%) ,1/5 (20%) ,5/18 (28%) ,8/11 (73%) ,8/12 (67%) ,77 ,68 ,28 ,25 ,5 ,6 ,8 ,9 ,8 ,3 ,12 ,4 ,
