League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Passes Long balls Home ,ALL Passes Long balls Away ,ALL Passes Crosses Home ,ALL Passes Crosses Away ,ALL Duels Dribbles Home ,ALL Duels Dribbles Away ,ALL Duels Possession lost Home ,ALL Duels Possession lost Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,ALL Defending Tackles Home ,ALL Defending Tackles Away ,ALL Defending Interceptions Home ,ALL Defending Interceptions Away ,ALL Defending Clearances Home ,ALL Defending Clearances Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Passes Long balls Home ,1ST Passes Long balls Away ,1ST Passes Crosses Home ,1ST Passes Crosses Away ,1ST Duels Dribbles Home ,1ST Duels Dribbles Away ,1ST Duels Possession lost Home ,1ST Duels Possession lost Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,1ST Defending Tackles Home ,1ST Defending Tackles Away ,1ST Defending Interceptions Home ,1ST Defending Interceptions Away ,1ST Defending Clearances Home ,1ST Defending Clearances Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Passes Long balls Home ,2ND Passes Long balls Away ,2ND Passes Crosses Home ,2ND Passes Crosses Away ,2ND Duels Dribbles Home ,2ND Duels Dribbles Away ,2ND Duels Possession lost Home ,2ND Duels Possession lost Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,2ND Defending Tackles Home ,2ND Defending Tackles Away ,2ND Defending Interceptions Home ,2ND Defending Interceptions Away ,2ND Defending Clearances Home ,2ND Defending Clearances Away ,
Premier League ,18/19 ,12 ,Huddersfield Town ,West Ham United ,1 ,1 ,43% ,57% ,15 ,12 ,7 ,5 ,7 ,4 ,1 ,3 ,5 ,6 ,7 ,3 ,9 ,8 ,1 ,1 ,null ,null ,2 ,3 ,2 ,3 ,2 ,0 ,0 ,1 ,6 ,8 ,9 ,4 ,2 ,6 ,354 ,448 ,257 (73%) ,345 (77%) ,28/62 (45%) ,31/70 (44%) ,3/16 (19%) ,3/20 (15%) ,5/11 (45%) ,11/15 (73%) ,156 ,163 ,62 ,52 ,31 ,14 ,18 ,18 ,10 ,10 ,26 ,22 ,45% ,55% ,6 ,3 ,5 ,1 ,1 ,0 ,0 ,2 ,2 ,4 ,3 ,2 ,1 ,1 ,null ,null ,1 ,1 ,1 ,1 ,2 ,0 ,0 ,1 ,3 ,1 ,3 ,2 ,1 ,4 ,178 ,205 ,131 (74%) ,161 (79%) ,13/28 (46%) ,16/33 (48%) ,1/4 (25%) ,0/10 (0%) ,2/6 (33%) ,6/9 (67%) ,null ,null ,28 ,31 ,13 ,8 ,8 ,12 ,4 ,4 ,16 ,10 ,42% ,58% ,9 ,9 ,2 ,4 ,6 ,4 ,1 ,1 ,3 ,2 ,4 ,1 ,0 ,0 ,null ,null ,1 ,2 ,1 ,2 ,0 ,0 ,0 ,0 ,3 ,7 ,6 ,2 ,1 ,2 ,176 ,243 ,126 (72%) ,184 (76%) ,15/34 (44%) ,15/37 (41%) ,2/12 (17%) ,3/10 (30%) ,3/5 (60%) ,5/6 (83%) ,null ,null ,34 ,21 ,18 ,6 ,10 ,6 ,6 ,6 ,10 ,12 ,
Premier League ,18/19 ,12 ,Leicester City ,Burnley ,0 ,0 ,63% ,37% ,22 ,6 ,5 ,1 ,9 ,3 ,8 ,2 ,12 ,1 ,1 ,2 ,13 ,10 ,2 ,0 ,null ,null ,2 ,0 ,2 ,0 ,1 ,0 ,1 ,0 ,13 ,3 ,9 ,3 ,1 ,4 ,479 ,298 ,377 (79%) ,189 (63%) ,29/65 (45%) ,28/67 (42%) ,10/42 (24%) ,4/11 (36%) ,9/15 (60%) ,4/8 (50%) ,165 ,143 ,61 ,51 ,30 ,26 ,13 ,9 ,7 ,7 ,17 ,36 ,64% ,36% ,10 ,3 ,3 ,1 ,3 ,2 ,4 ,0 ,7 ,1 ,1 ,1 ,0 ,0 ,null ,null ,2 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,5 ,2 ,5 ,1 ,1 ,2 ,256 ,153 ,201 (79%) ,100 (65%) ,16/34 (47%) ,15/33 (45%) ,5/21 (24%) ,2/4 (50%) ,4/6 (67%) ,2/4 (50%) ,null ,null ,30 ,32 ,15 ,17 ,6 ,5 ,5 ,5 ,8 ,15 ,61% ,39% ,12 ,3 ,2 ,0 ,6 ,1 ,4 ,2 ,5 ,0 ,0 ,1 ,2 ,0 ,null ,null ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,8 ,1 ,4 ,2 ,0 ,2 ,223 ,145 ,176 (79%) ,89 (61%) ,13/31 (42%) ,13/34 (38%) ,5/21 (24%) ,2/7 (29%) ,5/9 (56%) ,2/4 (50%) ,null ,null ,31 ,19 ,15 ,9 ,7 ,4 ,2 ,2 ,9 ,21 ,
Premier League ,18/19 ,12 ,Newcastle United ,Bournemouth ,2 ,1 ,39% ,61% ,18 ,14 ,6 ,4 ,8 ,5 ,4 ,5 ,7 ,10 ,2 ,2 ,9 ,11 ,2 ,1 ,null ,null ,5 ,3 ,3 ,3 ,null ,null ,1 ,1 ,13 ,10 ,5 ,4 ,3 ,5 ,323 ,505 ,222 (69%) ,401 (79%) ,35/73 (48%) ,20/39 (51%) ,6/22 (27%) ,7/22 (32%) ,8/17 (47%) ,5/12 (42%) ,167 ,165 ,62 ,54 ,25 ,22 ,18 ,18 ,15 ,10 ,33 ,40 ,46% ,54% ,10 ,7 ,4 ,3 ,5 ,0 ,1 ,4 ,3 ,3 ,1 ,1 ,1 ,0 ,null ,null ,4 ,1 ,2 ,1 ,null ,null ,0 ,0 ,7 ,4 ,3 ,3 ,2 ,3 ,183 ,215 ,123 (67%) ,151 (70%) ,21/44 (48%) ,10/24 (42%) ,3/9 (33%) ,2/9 (22%) ,5/10 (50%) ,1/3 (33%) ,null ,null ,24 ,26 ,8 ,11 ,6 ,7 ,8 ,5 ,10 ,16 ,33% ,67% ,8 ,7 ,2 ,1 ,3 ,5 ,3 ,1 ,4 ,7 ,1 ,1 ,1 ,1 ,null ,null ,1 ,2 ,1 ,2 ,null ,null ,1 ,1 ,6 ,6 ,2 ,1 ,1 ,2 ,140 ,290 ,99 (71%) ,250 (86%) ,14/29 (48%) ,10/15 (67%) ,3/13 (23%) ,5/13 (38%) ,3/7 (43%) ,4/9 (44%) ,null ,null ,38 ,28 ,17 ,11 ,12 ,11 ,7 ,5 ,23 ,24 ,
Premier League ,18/19 ,12 ,Southampton ,Watford ,1 ,1 ,42% ,58% ,14 ,12 ,4 ,6 ,6 ,3 ,4 ,3 ,7 ,6 ,4 ,4 ,13 ,13 ,3 ,2 ,null ,null ,2 ,2 ,1 ,2 ,null ,null ,null ,null ,7 ,8 ,7 ,4 ,5 ,3 ,305 ,420 ,210 (69%) ,302 (72%) ,20/66 (30%) ,30/60 (50%) ,3/17 (18%) ,2/17 (12%) ,9/14 (64%) ,5/7 (71%) ,138 ,173 ,62 ,48 ,24 ,20 ,17 ,11 ,19 ,8 ,37 ,16 ,46% ,54% ,7 ,5 ,3 ,3 ,4 ,1 ,0 ,1 ,4 ,1 ,0 ,2 ,1 ,0 ,null ,null ,2 ,1 ,1 ,1 ,null ,null ,null ,null ,4 ,3 ,3 ,2 ,3 ,2 ,189 ,224 ,134 (71%) ,160 (71%) ,10/33 (30%) ,12/25 (48%) ,2/9 (22%) ,0/5 (0%) ,4/5 (80%) ,2/3 (67%) ,null ,null ,25 ,16 ,9 ,5 ,7 ,5 ,5 ,4 ,12 ,9 ,37% ,63% ,7 ,7 ,1 ,3 ,2 ,2 ,4 ,2 ,3 ,5 ,4 ,2 ,2 ,2 ,null ,null ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,3 ,5 ,4 ,2 ,2 ,1 ,116 ,196 ,76 (66%) ,142 (72%) ,10/33 (30%) ,18/35 (51%) ,1/8 (13%) ,2/12 (17%) ,5/9 (56%) ,3/4 (75%) ,null ,null ,37 ,32 ,15 ,15 ,10 ,6 ,14 ,4 ,25 ,7 ,
Premier League ,18/19 ,12 ,Crystal Palace ,Tottenham ,0 ,1 ,35% ,65% ,11 ,11 ,5 ,2 ,5 ,6 ,1 ,3 ,10 ,6 ,4 ,1 ,12 ,9 ,1 ,1 ,null ,null ,1 ,2 ,1 ,1 ,null ,null ,0 ,1 ,8 ,8 ,3 ,3 ,1 ,5 ,306 ,581 ,203 (66%) ,484 (83%) ,23/63 (37%) ,33/64 (52%) ,3/24 (13%) ,6/23 (26%) ,7/18 (39%) ,8/19 (42%) ,169 ,162 ,54 ,47 ,19 ,10 ,20 ,18 ,18 ,11 ,25 ,32 ,28% ,72% ,4 ,5 ,1 ,1 ,3 ,3 ,0 ,1 ,5 ,2 ,2 ,0 ,1 ,0 ,null ,null ,0 ,1 ,0 ,1 ,null ,null ,0 ,0 ,3 ,4 ,1 ,1 ,1 ,1 ,135 ,349 ,91 (67%) ,301 (86%) ,10/30 (33%) ,16/30 (53%) ,2/9 (22%) ,4/16 (25%) ,2/7 (29%) ,3/10 (30%) ,null ,null ,20 ,22 ,7 ,6 ,8 ,6 ,8 ,6 ,16 ,11 ,44% ,56% ,7 ,6 ,4 ,1 ,2 ,3 ,1 ,2 ,5 ,4 ,2 ,1 ,0 ,1 ,null ,null ,1 ,1 ,1 ,0 ,null ,null ,0 ,1 ,5 ,4 ,2 ,2 ,0 ,4 ,171 ,232 ,112 (65%) ,183 (79%) ,13/33 (39%) ,17/34 (50%) ,1/15 (7%) ,2/7 (29%) ,5/11 (45%) ,5/9 (55%) ,null ,null ,34 ,25 ,12 ,4 ,12 ,12 ,10 ,5 ,9 ,21 ,
Premier League ,18/19 ,12 ,Liverpool ,Fulham ,2 ,0 ,73% ,27% ,21 ,8 ,7 ,3 ,7 ,4 ,7 ,1 ,6 ,3 ,2 ,5 ,11 ,9 ,1 ,1 ,null ,null ,4 ,1 ,2 ,1 ,null ,null ,0 ,1 ,10 ,3 ,11 ,5 ,3 ,5 ,725 ,263 ,631 (87%) ,186 (71%) ,37/65 (57%) ,21/53 (40%) ,4/20 (20%) ,0/11 (0%) ,9/14 (64%) ,7/12 (58%) ,149 ,136 ,44 ,42 ,11 ,10 ,18 ,15 ,8 ,14 ,13 ,32 ,75% ,25% ,12 ,6 ,3 ,3 ,5 ,3 ,4 ,0 ,1 ,2 ,0 ,4 ,0 ,0 ,null ,null ,2 ,1 ,1 ,1 ,null ,null ,0 ,1 ,5 ,3 ,7 ,3 ,3 ,2 ,365 ,112 ,311 (85%) ,78 (70%) ,21/36 (58%) ,12/29 (41%) ,1/5 (20%) ,0/7 (0%) ,4/6 (67%) ,2/6 (33%) ,null ,null ,18 ,20 ,4 ,8 ,9 ,6 ,6 ,4 ,7 ,13 ,70% ,30% ,9 ,2 ,4 ,0 ,2 ,1 ,3 ,1 ,5 ,1 ,2 ,1 ,1 ,1 ,null ,null ,2 ,0 ,1 ,0 ,null ,null ,0 ,0 ,5 ,0 ,4 ,2 ,0 ,3 ,360 ,151 ,320 (89%) ,108 (72%) ,16/29 (55%) ,9/24 (38%) ,3/15 (20%) ,0/4 (0%) ,5/8 (63%) ,5/6 (83%) ,null ,null ,26 ,22 ,7 ,2 ,9 ,9 ,2 ,10 ,6 ,19 ,
Premier League ,18/19 ,12 ,Chelsea ,Everton ,0 ,0 ,68% ,32% ,15 ,6 ,4 ,1 ,7 ,3 ,4 ,2 ,5 ,5 ,5 ,7 ,7 ,11 ,4 ,3 ,null ,null ,3 ,1 ,3 ,1 ,1 ,0 ,null ,null ,7 ,2 ,8 ,4 ,1 ,4 ,688 ,309 ,615 (89%) ,233 (75%) ,22/49 (45%) ,25/55 (45%) ,3/16 (19%) ,5/10 (50%) ,8/13 (62%) ,8/17 (47%) ,128 ,127 ,50 ,54 ,12 ,18 ,19 ,21 ,4 ,14 ,13 ,21 ,67% ,33% ,4 ,4 ,1 ,0 ,2 ,3 ,1 ,1 ,1 ,2 ,0 ,5 ,3 ,2 ,null ,null ,0 ,0 ,0 ,0 ,0 ,0 ,null ,null ,2 ,2 ,2 ,2 ,0 ,1 ,376 ,183 ,337 (90%) ,148 (81%) ,8/20 (40%) ,11/23 (48%) ,0/6 (0%) ,2/5 (40%) ,5/7 (71%) ,1/8 (13%) ,null ,null ,25 ,24 ,4 ,7 ,10 ,12 ,4 ,9 ,5 ,9 ,71% ,29% ,11 ,2 ,3 ,1 ,5 ,0 ,3 ,1 ,4 ,3 ,5 ,2 ,1 ,1 ,null ,null ,3 ,1 ,3 ,1 ,1 ,0 ,null ,null ,5 ,0 ,6 ,2 ,1 ,3 ,312 ,126 ,278 (89%) ,85 (67%) ,14/29 (48%) ,14/32 (44%) ,3/10 (30%) ,3/5 (60%) ,3/6 (50%) ,7/9 (78%) ,null ,null ,25 ,30 ,8 ,11 ,9 ,9 ,0 ,5 ,8 ,12 ,
Premier League ,18/19 ,12 ,Arsenal ,Wolverhampton ,1 ,1 ,71% ,29% ,10 ,13 ,3 ,5 ,3 ,6 ,4 ,2 ,11 ,2 ,1 ,2 ,9 ,16 ,2 ,2 ,null ,null ,1 ,3 ,1 ,2 ,1 ,1 ,0 ,5 ,5 ,7 ,5 ,6 ,4 ,2 ,734 ,292 ,635 (87%) ,208 (71%) ,22/38 (58%) ,32/70 (46%) ,2/27 (7%) ,2/7 (29%) ,9/20 (45%) ,7/10 (70%) ,161 ,122 ,43 ,52 ,8 ,18 ,12 ,19 ,8 ,28 ,4 ,26 ,73% ,27% ,3 ,7 ,0 ,3 ,0 ,3 ,3 ,1 ,3 ,0 ,1 ,0 ,0 ,0 ,null ,null ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,2 ,3 ,1 ,4 ,2 ,0 ,423 ,152 ,366 (87%) ,114 (75%) ,12/20 (60%) ,16/33 (48%) ,2/10 (20%) ,0/3 (0%) ,5/8 (63%) ,3/4 (75%) ,null ,null ,22 ,17 ,4 ,6 ,6 ,7 ,2 ,16 ,3 ,9 ,69% ,31% ,7 ,6 ,3 ,2 ,3 ,3 ,1 ,1 ,8 ,2 ,0 ,2 ,2 ,2 ,null ,null ,1 ,2 ,1 ,2 ,1 ,1 ,0 ,3 ,3 ,4 ,4 ,2 ,2 ,2 ,311 ,140 ,269 (86%) ,94 (67%) ,10/18 (56%) ,16/37 (43%) ,0/17 (0%) ,2/4 (50%) ,4/12 (33%) ,4/6 (67%) ,null ,null ,21 ,35 ,4 ,12 ,6 ,12 ,6 ,12 ,1 ,17 ,
Premier League ,18/19 ,12 ,Manchester City ,Manchester United ,3 ,1 ,64% ,36% ,17 ,6 ,5 ,1 ,6 ,1 ,6 ,4 ,5 ,1 ,null ,null ,12 ,12 ,1 ,1 ,null ,null ,2 ,1 ,null ,null ,null ,null ,1 ,0 ,8 ,5 ,9 ,1 ,0 ,2 ,700 ,380 ,642 (92%) ,319 (84%) ,28/40 (70%) ,25/48 (52%) ,4/25 (16%) ,1/11 (9%) ,11/18 (61%) ,4/11 (36%) ,109 ,103 ,44 ,46 ,9 ,12 ,13 ,18 ,8 ,6 ,14 ,29 ,69% ,31% ,9 ,3 ,1 ,0 ,4 ,1 ,4 ,2 ,5 ,1 ,null ,null ,1 ,1 ,null ,null ,1 ,0 ,null ,null ,null ,null ,0 ,0 ,5 ,2 ,4 ,1 ,0 ,0 ,351 ,158 ,320 (91%) ,135 (85%) ,17/22 (77%) ,11/18 (61%) ,2/16 (13%) ,1/6 (17%) ,7/9 (78%) ,3/5 (60%) ,null ,null ,20 ,20 ,2 ,6 ,4 ,6 ,2 ,3 ,5 ,13 ,61% ,39% ,8 ,3 ,4 ,1 ,2 ,0 ,2 ,2 ,0 ,0 ,null ,null ,0 ,0 ,null ,null ,1 ,1 ,null ,null ,null ,null ,1 ,0 ,3 ,3 ,5 ,0 ,0 ,2 ,349 ,222 ,322 (92%) ,184 (83%) ,11/18 (61%) ,14/30 (47%) ,2/9 (22%) ,0/5 (0%) ,4/9 (44%) ,1/6 (17%) ,null ,null ,24 ,26 ,7 ,6 ,9 ,12 ,6 ,3 ,9 ,16 ,
Premier League ,18/19 ,13 ,Brighton & Hove Albion ,Leicester City ,1 ,1 ,54% ,46% ,14 ,8 ,3 ,3 ,8 ,3 ,3 ,2 ,6 ,1 ,5 ,1 ,10 ,7 ,3 ,3 ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,9 ,6 ,5 ,2 ,2 ,2 ,431 ,369 ,336 (78%) ,274 (74%) ,37/74 (50%) ,28/59 (47%) ,5/25 (20%) ,3/12 (25%) ,8/15 (53%) ,6/17 (35%) ,163 ,152 ,43 ,55 ,10 ,23 ,19 ,17 ,12 ,15 ,11 ,20 ,51% ,49% ,5 ,2 ,2 ,1 ,1 ,1 ,2 ,0 ,3 ,0 ,3 ,1 ,0 ,3 ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,3 ,2 ,2 ,0 ,1 ,1 ,222 ,214 ,180 (81%) ,166 (78%) ,22/42 (52%) ,10/29 (34%) ,1/11 (9%) ,0/3 (0%) ,3/7 (43%) ,3/8 (38%) ,null ,null ,19 ,25 ,5 ,10 ,7 ,8 ,6 ,9 ,4 ,8 ,57% ,43% ,9 ,6 ,1 ,2 ,7 ,2 ,1 ,2 ,3 ,1 ,2 ,0 ,3 ,0 ,0 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,6 ,4 ,3 ,2 ,1 ,1 ,209 ,155 ,156 (75%) ,108 (70%) ,15/32 (47%) ,18/30 (60%) ,4/14 (29%) ,3/9 (33%) ,5/8 (63%) ,3/9 (33%) ,null ,null ,24 ,30 ,5 ,13 ,12 ,9 ,6 ,6 ,7 ,12 ,
Premier League ,18/19 ,13 ,Everton ,Cardiff City ,1 ,0 ,70% ,30% ,16 ,7 ,8 ,1 ,5 ,4 ,3 ,2 ,7 ,3 ,0 ,1 ,12 ,13 ,0 ,3 ,null ,null ,6 ,1 ,5 ,1 ,null ,null ,null ,null ,12 ,6 ,4 ,1 ,1 ,6 ,517 ,220 ,412 (80%) ,115 (52%) ,22/51 (43%) ,23/68 (34%) ,7/26 (27%) ,2/7 (29%) ,12/16 (75%) ,0/5 (0%) ,171 ,151 ,62 ,53 ,28 ,26 ,12 ,16 ,10 ,14 ,23 ,35 ,73% ,27% ,6 ,2 ,2 ,0 ,3 ,2 ,1 ,0 ,3 ,0 ,0 ,0 ,0 ,1 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,4 ,2 ,2 ,0 ,0 ,2 ,306 ,114 ,244 (80%) ,61 (54%) ,13/28 (46%) ,11/34 (32%) ,4/15 (27%) ,0/2 (0%) ,6/8 (75%) ,0/4 (0%) ,null ,null ,32 ,25 ,14 ,11 ,7 ,10 ,2 ,8 ,8 ,15 ,67% ,33% ,10 ,5 ,6 ,1 ,2 ,2 ,2 ,2 ,4 ,3 ,0 ,1 ,0 ,2 ,null ,null ,5 ,1 ,4 ,1 ,null ,null ,null ,null ,8 ,4 ,2 ,1 ,1 ,4 ,211 ,106 ,168 (80%) ,54 (51%) ,9/23 (39%) ,12/34 (35%) ,3/11 (27%) ,2/5 (40%) ,6/8 (75%) ,0/1 (0%) ,null ,null ,30 ,28 ,14 ,15 ,5 ,6 ,8 ,6 ,15 ,20 ,
Premier League ,18/19 ,13 ,Fulham ,Southampton ,3 ,2 ,37% ,63% ,10 ,19 ,5 ,8 ,3 ,6 ,2 ,5 ,2 ,5 ,4 ,1 ,10 ,6 ,2 ,3 ,null ,null ,2 ,2 ,0 ,2 ,null ,null ,1 ,0 ,8 ,10 ,2 ,9 ,6 ,2 ,370 ,600 ,264 (71%) ,480 (80%) ,28/71 (39%) ,36/87 (41%) ,5/11 (45%) ,7/33 (21%) ,11/15 (73%) ,10/17 (59%) ,152 ,178 ,57 ,56 ,21 ,17 ,20 ,19 ,8 ,7 ,43 ,11 ,40% ,60% ,6 ,7 ,3 ,4 ,2 ,2 ,1 ,1 ,1 ,2 ,3 ,1 ,1 ,0 ,null ,null ,2 ,1 ,0 ,1 ,null ,null ,0 ,0 ,5 ,4 ,1 ,3 ,3 ,1 ,215 ,308 ,165 (77%) ,246 (80%) ,17/38 (45%) ,17/42 (40%) ,4/6 (67%) ,3/12 (25%) ,6/9 (67%) ,5/9 (56%) ,null ,null ,27 ,29 ,11 ,7 ,8 ,10 ,6 ,3 ,16 ,5 ,33% ,67% ,4 ,12 ,2 ,4 ,1 ,4 ,1 ,4 ,1 ,3 ,1 ,0 ,1 ,3 ,null ,null ,0 ,1 ,0 ,1 ,null ,null ,1 ,0 ,3 ,6 ,1 ,6 ,3 ,1 ,155 ,292 ,99 (64%) ,234 (80%) ,11/33 (33%) ,19/45 (42%) ,1/5 (20%) ,4/21 (19%) ,5/6 (83%) ,5/8 (63%) ,null ,null ,30 ,27 ,10 ,10 ,12 ,9 ,2 ,4 ,27 ,6 ,
Premier League ,18/19 ,13 ,Manchester United ,Crystal Palace ,0 ,0 ,59% ,41% ,12 ,13 ,5 ,2 ,4 ,9 ,3 ,2 ,10 ,3 ,2 ,3 ,13 ,12 ,1 ,2 ,null ,null ,2 ,2 ,2 ,2 ,null ,null ,0 ,1 ,7 ,5 ,5 ,8 ,2 ,5 ,509 ,351 ,421 (83%) ,264 (75%) ,40/56 (71%) ,18/51 (35%) ,3/31 (10%) ,1/8 (13%) ,3/9 (33%) ,11/17 (65%) ,150 ,134 ,55 ,48 ,18 ,13 ,23 ,13 ,5 ,13 ,17 ,39 ,57% ,43% ,7 ,4 ,2 ,0 ,3 ,3 ,2 ,1 ,3 ,2 ,1 ,2 ,0 ,2 ,null ,null ,2 ,1 ,2 ,1 ,null ,null ,0 ,1 ,4 ,2 ,3 ,2 ,0 ,2 ,258 ,193 ,212 (82%) ,149 (77%) ,23/34 (68%) ,8/26 (31%) ,2/9 (22%) ,0/4 (0%) ,0/3 (0%) ,5/6 (83%) ,null ,null ,21 ,21 ,7 ,6 ,9 ,6 ,2 ,4 ,9 ,16 ,62% ,38% ,5 ,9 ,3 ,2 ,1 ,6 ,1 ,1 ,7 ,1 ,1 ,1 ,1 ,0 ,null ,null ,0 ,1 ,0 ,1 ,null ,null ,0 ,0 ,3 ,3 ,2 ,6 ,2 ,3 ,251 ,158 ,209 (83%) ,115 (73%) ,17/22 (77%) ,10/25 (40%) ,1/22 (5%) ,1/4 (25%) ,3/6 (50%) ,6/11 (55%) ,null ,null ,34 ,27 ,11 ,7 ,14 ,7 ,3 ,9 ,8 ,23 ,
Premier League ,18/19 ,13 ,Watford ,Liverpool ,0 ,3 ,36% ,64% ,5 ,10 ,1 ,7 ,4 ,3 ,0 ,0 ,5 ,5 ,4 ,4 ,12 ,13 ,0 ,2 ,0 ,1 ,2 ,3 ,2 ,2 ,null ,null ,0 ,2 ,3 ,7 ,2 ,3 ,4 ,1 ,360 ,637 ,250 (69%) ,526 (83%) ,24/64 (38%) ,25/62 (40%) ,3/13 (23%) ,6/18 (33%) ,7/11 (64%) ,9/13 (69%) ,156 ,164 ,48 ,56 ,15 ,23 ,14 ,13 ,15 ,13 ,25 ,22 ,31% ,69% ,1 ,3 ,1 ,3 ,0 ,0 ,0 ,0 ,3 ,2 ,2 ,1 ,null ,null ,0 ,0 ,1 ,1 ,1 ,1 ,null ,null ,0 ,0 ,1 ,3 ,0 ,0 ,3 ,1 ,176 ,389 ,126 (72%) ,336 (86%) ,13/34 (38%) ,13/33 (39%) ,1/5 (20%) ,3/9 (33%) ,2/3 (67%) ,5/6 (83%) ,null ,null ,16 ,25 ,3 ,10 ,6 ,6 ,8 ,5 ,12 ,6 ,42% ,58% ,4 ,7 ,0 ,4 ,4 ,3 ,0 ,0 ,2 ,3 ,2 ,3 ,0 ,2 ,0 ,1 ,1 ,2 ,1 ,1 ,null ,null ,0 ,2 ,2 ,4 ,2 ,3 ,1 ,0 ,184 ,248 ,124 (67%) ,190 (77%) ,11/30 (37%) ,12/29 (41%) ,2/8 (25%) ,3/9 (33%) ,5/8 (63%) ,4/7 (57%) ,null ,null ,32 ,31 ,12 ,13 ,8 ,7 ,7 ,8 ,13 ,16 ,
