League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,
Premier League ,16/17 ,12 ,Manchester United ,Arsenal ,1 ,1 ,45% ,55% ,12 ,5 ,5 ,1 ,5 ,3 ,2 ,1 ,10 ,4 ,3 ,0 ,14 ,11 ,3 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,2 ,6 ,3 ,0 ,4 ,444 ,552 ,352 (79%) ,434 (79%) ,54 ,71 ,12 ,24 ,40% ,60% ,6 ,4 ,3 ,0 ,3 ,3 ,0 ,1 ,5 ,1 ,2 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,1 ,4 ,3 ,0 ,3 ,207 ,314 ,160 (77%) ,260 (83%) ,21 ,34 ,7 ,11 ,50% ,50% ,6 ,1 ,2 ,1 ,2 ,0 ,2 ,0 ,5 ,3 ,1 ,0 ,2 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,1 ,2 ,0 ,0 ,1 ,237 ,238 ,192 (81%) ,174 (73%) ,33 ,37 ,5 ,13 ,
Premier League ,16/17 ,12 ,Crystal Palace ,Manchester City ,1 ,2 ,38% ,62% ,8 ,10 ,2 ,4 ,4 ,5 ,2 ,1 ,2 ,7 ,1 ,1 ,12 ,15 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,8 ,2 ,2 ,1 ,1 ,276 ,447 ,164 (59%) ,337 (75%) ,70 ,59 ,20 ,19 ,36% ,64% ,3 ,2 ,0 ,1 ,2 ,1 ,1 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,2 ,2 ,0 ,0 ,0 ,146 ,254 ,87 (60%) ,192 (76%) ,35 ,29 ,9 ,11 ,40% ,60% ,5 ,8 ,2 ,3 ,2 ,4 ,1 ,1 ,2 ,5 ,1 ,1 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,6 ,0 ,2 ,1 ,1 ,130 ,193 ,77 (59%) ,145 (75%) ,35 ,30 ,11 ,8 ,
Premier League ,16/17 ,12 ,Everton ,Swansea City ,1 ,1 ,62% ,38% ,14 ,6 ,6 ,3 ,6 ,3 ,2 ,0 ,10 ,3 ,1 ,4 ,13 ,12 ,5 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,9 ,4 ,5 ,2 ,2 ,5 ,500 ,308 ,386 (77%) ,204 (66%) ,60 ,40 ,23 ,9 ,54% ,46% ,5 ,5 ,3 ,2 ,2 ,3 ,0 ,0 ,3 ,3 ,0 ,3 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,3 ,1 ,2 ,1 ,3 ,212 ,178 ,164 (77%) ,141 (79%) ,28 ,15 ,6 ,4 ,70% ,30% ,9 ,1 ,3 ,1 ,4 ,0 ,2 ,0 ,7 ,0 ,1 ,1 ,4 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,1 ,4 ,0 ,1 ,2 ,288 ,130 ,222 (77%) ,63 (48%) ,32 ,25 ,17 ,5 ,
Premier League ,16/17 ,12 ,Southampton ,Liverpool ,0 ,0 ,35% ,65% ,3 ,15 ,0 ,2 ,2 ,8 ,1 ,5 ,1 ,8 ,2 ,2 ,8 ,11 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,9 ,2 ,6 ,2 ,0 ,368 ,661 ,243 (66%) ,537 (81%) ,71 ,60 ,23 ,18 ,39% ,61% ,2 ,4 ,0 ,1 ,1 ,2 ,1 ,1 ,1 ,2 ,2 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,2 ,2 ,2 ,1 ,0 ,226 ,344 ,157 (69%) ,270 (78%) ,36 ,31 ,13 ,10 ,30% ,70% ,1 ,11 ,0 ,1 ,1 ,6 ,0 ,4 ,0 ,6 ,0 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,7 ,0 ,4 ,1 ,0 ,142 ,317 ,86 (61%) ,267 (84%) ,35 ,29 ,10 ,8 ,
Premier League ,16/17 ,12 ,Stoke City ,Bournemouth ,0 ,1 ,51% ,49% ,14 ,8 ,6 ,2 ,5 ,5 ,3 ,1 ,3 ,4 ,2 ,3 ,17 ,10 ,3 ,3 ,null ,null ,null ,null ,null ,null ,1 ,1 ,null ,null ,9 ,5 ,5 ,3 ,1 ,5 ,363 ,353 ,258 (71%) ,266 (75%) ,76 ,61 ,27 ,18 ,45% ,55% ,3 ,4 ,2 ,2 ,1 ,1 ,0 ,1 ,1 ,2 ,2 ,1 ,2 ,2 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,2 ,2 ,1 ,2 ,1 ,1 ,166 ,205 ,119 (72%) ,166 (81%) ,26 ,31 ,8 ,8 ,57% ,43% ,11 ,4 ,4 ,0 ,4 ,4 ,3 ,0 ,2 ,2 ,0 ,2 ,1 ,1 ,null ,null ,null ,null ,null ,null ,1 ,1 ,null ,null ,7 ,3 ,4 ,1 ,0 ,4 ,197 ,148 ,139 (71%) ,100 (68%) ,50 ,30 ,19 ,10 ,
Premier League ,16/17 ,12 ,Sunderland ,Hull City ,3 ,0 ,41% ,59% ,11 ,17 ,4 ,7 ,3 ,6 ,4 ,4 ,2 ,8 ,1 ,1 ,9 ,8 ,3 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,8 ,10 ,3 ,7 ,5 ,1 ,374 ,515 ,295 (79%) ,456 (89%) ,47 ,37 ,23 ,9 ,38% ,62% ,6 ,8 ,1 ,3 ,3 ,3 ,2 ,2 ,1 ,3 ,1 ,0 ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,3 ,2 ,5 ,3 ,0 ,188 ,295 ,149 (79%) ,259 (88%) ,26 ,18 ,12 ,6 ,44% ,56% ,5 ,9 ,3 ,4 ,0 ,3 ,2 ,2 ,1 ,5 ,0 ,1 ,2 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,7 ,1 ,2 ,2 ,1 ,186 ,220 ,146 (78%) ,197 (90%) ,21 ,19 ,11 ,3 ,
Premier League ,16/17 ,12 ,Watford ,Leicester City ,2 ,1 ,45% ,55% ,10 ,11 ,3 ,2 ,7 ,3 ,0 ,6 ,4 ,6 ,1 ,0 ,12 ,18 ,2 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,7 ,3 ,4 ,1 ,1 ,353 ,410 ,222 (63%) ,269 (66%) ,72 ,57 ,28 ,20 ,47% ,53% ,4 ,5 ,2 ,1 ,2 ,1 ,0 ,3 ,2 ,2 ,1 ,0 ,2 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,3 ,1 ,2 ,0 ,0 ,182 ,203 ,123 (68%) ,137 (67%) ,33 ,28 ,13 ,9 ,44% ,56% ,6 ,6 ,1 ,1 ,5 ,2 ,0 ,3 ,2 ,4 ,0 ,0 ,0 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,4 ,2 ,2 ,1 ,1 ,171 ,207 ,99 (58%) ,132 (64%) ,39 ,29 ,15 ,11 ,
Premier League ,16/17 ,12 ,Tottenham ,West Ham United ,3 ,2 ,66% ,34% ,14 ,11 ,6 ,3 ,4 ,3 ,4 ,5 ,4 ,5 ,2 ,6 ,13 ,16 ,3 ,4 ,0 ,1 ,null ,null ,null ,null ,0 ,1 ,0 ,1 ,8 ,7 ,6 ,4 ,1 ,3 ,595 ,294 ,511 (86%) ,212 (72%) ,56 ,68 ,12 ,13 ,69% ,31% ,4 ,7 ,0 ,1 ,2 ,3 ,2 ,3 ,3 ,3 ,2 ,2 ,1 ,1 ,0 ,0 ,null ,null ,null ,null ,0 ,1 ,0 ,0 ,2 ,4 ,2 ,3 ,0 ,0 ,308 ,129 ,270 (88%) ,93 (72%) ,23 ,35 ,7 ,8 ,64% ,36% ,10 ,4 ,6 ,2 ,2 ,0 ,2 ,2 ,1 ,2 ,0 ,4 ,2 ,3 ,0 ,1 ,null ,null ,null ,null ,0 ,0 ,0 ,1 ,6 ,3 ,4 ,1 ,1 ,3 ,287 ,165 ,241 (84%) ,119 (72%) ,33 ,33 ,5 ,5 ,
Premier League ,16/17 ,12 ,Middlesbrough ,Chelsea ,0 ,1 ,42% ,58% ,12 ,13 ,1 ,3 ,7 ,6 ,4 ,4 ,2 ,3 ,0 ,1 ,13 ,10 ,2 ,3 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,6 ,10 ,6 ,3 ,2 ,1 ,451 ,620 ,365 (81%) ,527 (85%) ,54 ,46 ,13 ,12 ,45% ,55% ,4 ,8 ,0 ,2 ,3 ,2 ,1 ,4 ,0 ,3 ,0 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,3 ,6 ,1 ,2 ,1 ,0 ,243 ,289 ,194 (80%) ,236 (82%) ,23 ,19 ,6 ,6 ,39% ,61% ,8 ,5 ,1 ,1 ,4 ,4 ,3 ,0 ,2 ,0 ,0 ,0 ,1 ,3 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,3 ,4 ,5 ,1 ,1 ,1 ,208 ,331 ,171 (82%) ,291 (88%) ,31 ,27 ,7 ,6 ,
Premier League ,16/17 ,12 ,West Bromwich Albion ,Burnley ,4 ,0 ,45% ,55% ,16 ,5 ,6 ,2 ,8 ,2 ,2 ,1 ,4 ,3 ,2 ,3 ,12 ,12 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,2 ,0 ,7 ,2 ,9 ,3 ,2 ,2 ,401 ,482 ,313 (78%) ,389 (81%) ,56 ,52 ,26 ,28 ,40% ,60% ,8 ,2 ,5 ,0 ,3 ,1 ,0 ,1 ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,2 ,0 ,3 ,1 ,5 ,1 ,0 ,2 ,205 ,288 ,158 (77%) ,238 (83%) ,26 ,22 ,11 ,14 ,51% ,49% ,8 ,3 ,1 ,2 ,5 ,1 ,2 ,0 ,3 ,3 ,1 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,0 ,0 ,4 ,1 ,4 ,2 ,2 ,0 ,196 ,194 ,155 (79%) ,151 (78%) ,30 ,30 ,15 ,14 ,
Premier League ,16/17 ,13 ,Burnley ,Manchester City ,1 ,2 ,33% ,67% ,10 ,21 ,5 ,5 ,0 ,8 ,5 ,8 ,5 ,8 ,4 ,3 ,8 ,15 ,2 ,3 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,5 ,12 ,5 ,9 ,3 ,4 ,266 ,545 ,146 (55%) ,443 (81%) ,52 ,52 ,23 ,30 ,35% ,65% ,3 ,14 ,3 ,4 ,0 ,4 ,0 ,6 ,3 ,5 ,1 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,1 ,10 ,2 ,4 ,3 ,2 ,143 ,262 ,80 (56%) ,213 (81%) ,30 ,28 ,16 ,15 ,30% ,70% ,7 ,7 ,2 ,1 ,0 ,4 ,5 ,2 ,2 ,3 ,3 ,2 ,1 ,2 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,4 ,2 ,3 ,5 ,0 ,2 ,123 ,283 ,66 (54%) ,230 (81%) ,22 ,24 ,7 ,15 ,
Premier League ,16/17 ,13 ,Hull City ,West Bromwich Albion ,1 ,1 ,53% ,47% ,10 ,11 ,4 ,2 ,4 ,7 ,2 ,2 ,2 ,6 ,1 ,0 ,7 ,10 ,3 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,7 ,6 ,4 ,1 ,3 ,480 ,405 ,388 (81%) ,314 (78%) ,38 ,53 ,17 ,23 ,52% ,48% ,0 ,6 ,0 ,1 ,0 ,4 ,0 ,1 ,0 ,4 ,1 ,0 ,2 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,4 ,0 ,2 ,0 ,0 ,263 ,229 ,215 (82%) ,185 (81%) ,14 ,25 ,7 ,11 ,54% ,46% ,10 ,5 ,4 ,1 ,4 ,3 ,2 ,1 ,2 ,2 ,0 ,0 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,3 ,6 ,2 ,1 ,3 ,217 ,176 ,173 (80%) ,129 (73%) ,24 ,28 ,10 ,12 ,
Premier League ,16/17 ,13 ,Leicester City ,Middlesbrough ,2 ,2 ,40% ,60% ,11 ,6 ,3 ,2 ,6 ,2 ,2 ,2 ,2 ,3 ,3 ,1 ,15 ,12 ,4 ,4 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,7 ,4 ,4 ,2 ,0 ,1 ,330 ,487 ,210 (64%) ,378 (78%) ,54 ,65 ,22 ,31 ,41% ,59% ,3 ,2 ,1 ,1 ,1 ,1 ,1 ,0 ,2 ,1 ,1 ,0 ,2 ,2 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,2 ,1 ,1 ,1 ,0 ,0 ,159 ,230 ,102 (64%) ,176 (77%) ,22 ,31 ,12 ,14 ,40% ,60% ,8 ,4 ,2 ,1 ,5 ,1 ,1 ,2 ,0 ,2 ,2 ,1 ,2 ,2 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,5 ,3 ,3 ,1 ,0 ,1 ,171 ,257 ,108 (63%) ,202 (79%) ,32 ,34 ,10 ,17 ,
Premier League ,16/17 ,13 ,Liverpool ,Sunderland ,2 ,0 ,77% ,23% ,27 ,6 ,7 ,1 ,13 ,1 ,7 ,4 ,9 ,4 ,0 ,1 ,5 ,9 ,1 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,0 ,14 ,2 ,13 ,4 ,1 ,5 ,702 ,205 ,608 (87%) ,125 (61%) ,47 ,57 ,11 ,27 ,79% ,21% ,10 ,4 ,3 ,1 ,7 ,1 ,0 ,2 ,3 ,3 ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,4 ,1 ,6 ,3 ,1 ,3 ,382 ,97 ,339 (89%) ,61 (63%) ,20 ,29 ,4 ,9 ,75% ,25% ,17 ,2 ,4 ,0 ,6 ,0 ,7 ,2 ,6 ,1 ,0 ,0 ,1 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,0 ,10 ,1 ,7 ,1 ,0 ,2 ,320 ,108 ,269 (84%) ,64 (59%) ,27 ,28 ,7 ,18 ,
Premier League ,16/17 ,13 ,Swansea City ,Crystal Palace ,5 ,4 ,56% ,44% ,18 ,12 ,9 ,4 ,7 ,4 ,2 ,4 ,10 ,6 ,2 ,0 ,12 ,24 ,4 ,5 ,null ,null ,null ,null ,null ,null ,1 ,1 ,null ,null ,11 ,11 ,7 ,2 ,1 ,3 ,371 ,289 ,293 (79%) ,203 (70%) ,70 ,70 ,21 ,33 ,61% ,39% ,6 ,6 ,3 ,2 ,2 ,3 ,1 ,1 ,6 ,2 ,2 ,0 ,2 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,4 ,6 ,2 ,0 ,1 ,2 ,217 ,143 ,181 (83%) ,101 (71%) ,29 ,41 ,9 ,20 ,51% ,49% ,12 ,6 ,6 ,2 ,5 ,1 ,1 ,3 ,4 ,4 ,0 ,0 ,2 ,4 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,7 ,5 ,5 ,2 ,0 ,1 ,154 ,146 ,112 (73%) ,102 (70%) ,41 ,29 ,12 ,13 ,
Premier League ,16/17 ,13 ,Chelsea ,Tottenham ,2 ,1 ,45% ,55% ,9 ,12 ,5 ,6 ,3 ,5 ,1 ,1 ,3 ,8 ,3 ,3 ,13 ,16 ,2 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,4 ,4 ,8 ,5 ,3 ,386 ,459 ,296 (77%) ,371 (81%) ,58 ,72 ,12 ,21 ,48% ,52% ,3 ,10 ,3 ,4 ,0 ,5 ,0 ,1 ,2 ,3 ,3 ,2 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,2 ,3 ,8 ,3 ,2 ,207 ,228 ,160 (77%) ,188 (82%) ,29 ,38 ,6 ,11 ,43% ,57% ,6 ,2 ,2 ,2 ,3 ,0 ,1 ,0 ,1 ,5 ,0 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,2 ,1 ,0 ,2 ,1 ,179 ,231 ,136 (76%) ,183 (79%) ,29 ,34 ,6 ,10 ,
Premier League ,16/17 ,13 ,Watford ,Stoke City ,0 ,1 ,49% ,51% ,11 ,14 ,2 ,1 ,8 ,7 ,1 ,6 ,3 ,3 ,1 ,6 ,24 ,14 ,5 ,0 ,1 ,0 ,null ,null ,null ,null ,0 ,1 ,null ,null ,7 ,8 ,4 ,7 ,1 ,2 ,356 ,371 ,250 (70%) ,273 (74%) ,60 ,73 ,17 ,25 ,42% ,58% ,5 ,9 ,2 ,1 ,2 ,4 ,1 ,4 ,1 ,2 ,1 ,5 ,3 ,0 ,0 ,0 ,null ,null ,null ,null ,0 ,1 ,null ,null ,2 ,7 ,3 ,3 ,1 ,2 ,150 ,209 ,98 (65%) ,162 (78%) ,31 ,29 ,9 ,12 ,57% ,43% ,6 ,5 ,0 ,0 ,6 ,3 ,0 ,2 ,2 ,1 ,0 ,1 ,2 ,0 ,1 ,0 ,null ,null ,null ,null ,0 ,0 ,null ,null ,5 ,1 ,1 ,4 ,0 ,0 ,206 ,162 ,152 (74%) ,111 (69%) ,29 ,44 ,8 ,13 ,
Premier League ,16/17 ,13 ,Arsenal ,Bournemouth ,3 ,1 ,51% ,49% ,16 ,9 ,3 ,3 ,7 ,5 ,6 ,1 ,3 ,10 ,1 ,4 ,12 ,13 ,3 ,5 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,13 ,7 ,3 ,2 ,2 ,0 ,466 ,432 ,382 (82%) ,337 (78%) ,62 ,56 ,14 ,14 ,58% ,42% ,7 ,7 ,1 ,2 ,2 ,4 ,4 ,1 ,2 ,5 ,1 ,2 ,1 ,2 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,5 ,5 ,2 ,2 ,1 ,0 ,269 ,182 ,231 (86%) ,137 (75%) ,30 ,26 ,5 ,5 ,44% ,56% ,9 ,2 ,2 ,1 ,5 ,1 ,2 ,0 ,1 ,5 ,0 ,2 ,2 ,3 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,8 ,2 ,1 ,0 ,1 ,0 ,197 ,250 ,151 (77%) ,200 (80%) ,32 ,30 ,9 ,9 ,
Premier League ,16/17 ,13 ,Manchester United ,West Ham United ,1 ,1 ,68% ,32% ,17 ,6 ,8 ,2 ,7 ,4 ,2 ,0 ,8 ,4 ,4 ,2 ,16 ,16 ,3 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,13 ,3 ,4 ,3 ,1 ,7 ,611 ,278 ,540 (88%) ,191 (69%) ,64 ,52 ,25 ,10 ,74% ,26% ,9 ,2 ,4 ,1 ,4 ,1 ,1 ,0 ,4 ,2 ,2 ,2 ,1 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,8 ,1 ,1 ,1 ,0 ,3 ,353 ,120 ,323 (92%) ,75 (63%) ,33 ,22 ,14 ,3 ,62% ,38% ,8 ,4 ,4 ,1 ,3 ,3 ,1 ,0 ,4 ,2 ,2 ,0 ,2 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,5 ,2 ,3 ,2 ,1 ,4 ,258 ,158 ,217 (84%) ,116 (73%) ,31 ,30 ,11 ,7 ,
Premier League ,16/17 ,13 ,Southampton ,Everton ,1 ,0 ,52% ,48% ,17 ,13 ,7 ,1 ,7 ,11 ,3 ,1 ,5 ,2 ,null ,null ,11 ,15 ,0 ,2 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,11 ,8 ,6 ,5 ,1 ,5 ,461 ,415 ,365 (79%) ,323 (78%) ,68 ,67 ,19 ,23 ,52% ,48% ,9 ,5 ,3 ,0 ,4 ,5 ,2 ,0 ,2 ,1 ,null ,null ,0 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,5 ,3 ,4 ,2 ,0 ,2 ,238 ,226 ,202 (85%) ,185 (82%) ,28 ,35 ,7 ,13 ,53% ,47% ,8 ,8 ,4 ,1 ,3 ,6 ,1 ,1 ,3 ,1 ,null ,null ,0 ,2 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,6 ,5 ,2 ,3 ,1 ,3 ,223 ,189 ,163 (73%) ,138 (73%) ,40 ,32 ,12 ,10 ,
Premier League ,16/17 ,14 ,Manchester City ,Chelsea ,1 ,3 ,60% ,40% ,14 ,10 ,5 ,4 ,7 ,5 ,2 ,1 ,9 ,2 ,2 ,1 ,14 ,9 ,2 ,3 ,2 ,0 ,null ,null ,null ,null ,1 ,0 ,1 ,4 ,12 ,7 ,3 ,3 ,1 ,4 ,541 ,364 ,456 (84%) ,270 (74%) ,42 ,54 ,13 ,6 ,56% ,44% ,4 ,4 ,1 ,0 ,2 ,3 ,1 ,1 ,4 ,2 ,2 ,1 ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,0 ,0 ,0 ,0 ,4 ,2 ,1 ,2 ,0 ,1 ,254 ,207 ,205 (81%) ,152 (73%) ,20 ,23 ,6 ,3 ,65% ,35% ,10 ,6 ,4 ,4 ,5 ,2 ,1 ,0 ,5 ,0 ,0 ,0 ,1 ,3 ,2 ,0 ,null ,null ,null ,null ,1 ,0 ,1 ,4 ,8 ,5 ,2 ,1 ,1 ,3 ,287 ,157 ,251 (87%) ,118 (75%) ,22 ,31 ,7 ,3 ,
Premier League ,16/17 ,14 ,Crystal Palace ,Southampton ,3 ,0 ,41% ,59% ,9 ,17 ,4 ,3 ,3 ,10 ,2 ,4 ,4 ,9 ,null ,null ,11 ,13 ,3 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,5 ,12 ,4 ,5 ,3 ,1 ,338 ,458 ,246 (73%) ,360 (79%) ,61 ,84 ,22 ,23 ,39% ,61% ,4 ,5 ,2 ,1 ,1 ,2 ,1 ,2 ,1 ,4 ,null ,null ,1 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,3 ,3 ,1 ,2 ,1 ,0 ,174 ,263 ,131 (75%) ,209 (79%) ,29 ,38 ,10 ,11 ,44% ,56% ,5 ,12 ,2 ,2 ,2 ,8 ,1 ,2 ,3 ,5 ,null ,null ,2 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,2 ,9 ,3 ,3 ,2 ,1 ,164 ,195 ,115 (70%) ,151 (77%) ,32 ,46 ,12 ,12 ,
